,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,s_score,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,PC1_2d,PC2_2d
83650,-0.22496920459011988,-1.5118376614432616,-1.5595145401582315,-1.2931102379436759,-0.7160451729341041,-1.2640327499048898,0.4800832394379884,-0.2891355418005929,-1.0423629300614585,0.4456111628118113,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-2.591481648439121,-1.2549874654847617
87572,-0.09725855860611853,-0.15910719773983545,-0.413218461701491,0.748711825575696,0.9517784468527765,1.1174523785972255,0.4800832394379884,-0.2891355418005929,0.6477002796838384,0.4456111628118113,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,0.6958725089857102,0.7476903995519387
111365,-0.09725855860611853,-1.470487648754613,-1.4797870606898778,-0.4954515681091315,0.3351367529717133,-0.2431677141342689,0.4800832394379884,3.4585855262638945,1.157824310706383,1.9080631067111167,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-2.3915319602453846,2.9105514629700493
83683,-0.28882452758212057,-1.4813954759895993,-1.5531342721454198,-1.6587637514848927,-0.9135443380080481,-1.460839798484763,0.4800832394379884,-0.2891355418005929,-0.2925093840234222,0.4456111628118113,-0.7594551500064426,0.7573933614681028,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-2.921922205326778,-1.0552588892670223
40321,-0.4165351735661219,-1.1209889158435822,-1.0541735110454502,-0.14388881130507047,0.6270667953017941,0.08418758356110587,-0.7807156355077158,-0.2891355418005929,-0.09562334360737382,-0.8340342881000807,1.0088372302103068,-0.4565370933232297,-0.16980327971521553,2.9667418669379826,-0.9922842653702544,-0.2196927745547285,-1.445821172895726
6284,-0.4165351735661219,-0.4901510950743205,-0.4914603861204722,0.18296748150327627,0.19184108218844223,0.043303576625262026,0.4800832394379884,-0.2891355418005929,-1.1751175480776808,-1.7480667530371465,0.6551787541669569,0.7573933614681028,-0.16980327971521553,2.3043081589523906,-0.9922842653702544,0.5570160429485794,-2.4893480319837593
83705,-0.4165351735661219,-1.4635137183001257,-1.3435638368236453,-1.2940207906593002,-0.9692895872676085,-1.2474294343483614,0.4800832394379884,-0.2891355418005929,0.939199728481002,0.4456111628118113,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,0.979440742981206,-0.9922842653702544,-2.817618041615722,-0.21032609641077069
59253,-0.3526798505741212,-0.2532246019858155,-0.19468989739966466,-0.9554169788649477,-0.6650243737961438,-0.8290467031461302,0.4800832394379884,-0.2891355418005929,0.4363631806176422,-0.2856148091378412,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-1.1972628198492385,-0.5559835981611985
2959,-0.4165351735661219,-1.1401510135126462,-0.7587460327854628,-1.1275202913329292,-0.6657274857166745,-0.9534491809625442,-0.7807156355077158,-0.2891355418005929,-3.59389195128741,-1.7480667530371465,1.0088372302103068,2.5782890436551016,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.5452651548091474,-4.454357198188379
88984,-0.3526798505741212,0.13199838665591093,-0.09846860953367069,-0.5465425821809098,-1.5642237671733363,-0.7277475564621961,0.4800832394379884,-0.2891355418005929,-0.5273899282349209,0.4456111628118113,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,2.3043081589523906,-0.9922842653702544,-1.0268855461234176,-0.5178519088118443
106558,-0.22496920459011988,-0.06277465963538563,-0.010472082308265114,0.7709061721421957,-0.1442582954232119,0.502189822703155,0.4800832394379884,-0.2891355418005929,0.993335337652052,1.1768371347614641,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,0.04477992744165338,1.5098555240091245
5269,-0.4165351735661219,-0.6520523062056625,-0.596942650838839,-1.4737645267647774,-1.0890578556617265,-1.4057559826885437,0.4800832394379884,-0.2891355418005929,1.0179045868271224,-1.7480667530371465,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,3.629175574923574,-0.9922842653702544,-1.8439155660654774,-1.6153998095282627
25364,0.1581627333618842,-0.5156672538355448,-0.6860724093702637,0.9334662506539443,2.288827577401819,1.6216064549361204,0.4800832394379884,-0.2891355418005929,-0.8597682036858179,-1.016840781087494,2.0698126583403567,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,1.7068936101379673,-0.8659932430769123
106344,0.3497287023378862,-0.13999871726424715,-0.151379363010532,0.1609297860880412,-0.000159667526806474,0.4312101719247448,0.4800832394379884,-0.2891355418005929,1.0016638935818276,1.1768371347614641,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.3804780584601638,1.079810821226203
112873,-0.4165351735661219,-0.5800146881878586,-0.10175352966227752,-0.014992234691294827,0.9516950539605595,0.5188869609813151,-2.0415145104534203,3.4585855262638945,-0.5365248503287935,1.9080631067111167,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.11340598571923238,2.743249179142145
48624,-0.4165351735661219,-1.1070283685135,-0.797167956478854,-1.7037182788860261,-0.795026350160783,-1.463575696464602,-2.0415145104534203,-0.2891355418005929,-0.003315060351343332,-0.5293568010064355,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-2.131834895879152,-0.8906312627655852
12019,-0.4165351735661219,0.2333184064537491,0.035472073889464155,-0.7251864954686222,-0.32379739399152657,-0.7914795128722393,0.4800832394379884,-0.2891355418005929,-0.01303178618343394,-1.7480667530371465,2.0698126583403567,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.237099926047844,-1.7832089299783267
85670,-0.09725855860611853,-0.6335859375190184,-1.0292237135641666,0.6572579097672447,0.9262540934702883,0.5072738691510418,0.4800832394379884,-0.2891355418005929,-1.599510625145429,0.4456111628118113,-0.7594551500064426,1.9713238162594353,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,0.46124566341443607,-0.8947430862548882
84585,0.22201805635388489,-0.9686833935355088,-0.7879829473782372,0.0826957382580688,-0.6860621990056022,-0.3108486515605727,0.4800832394379884,-0.2891355418005929,0.6768502473005112,0.4456111628118113,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-1.4109491141504795,0.5047500562117682
83728,-0.22496920459011988,-1.4446744064920485,-1.3053992680487816,-1.3966102263490898,-0.8803616037900428,-1.2103805873960456,0.4800832394379884,-0.2891355418005929,-1.335873427685664,0.4456111628118113,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,2.3043081589523906,-0.9922842653702544,-2.450275747372361,-1.338306922369814
107285,-0.09725855860611853,0.25808258289962654,0.064111331653127,-0.03198330014749964,1.4734983815180325,0.7106746350709718,0.4800832394379884,-0.2891355418005929,1.0468302893473487,1.1768371347614641,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,0.49152676139862583,1.3252966372599215
62421,-0.1611138815981192,0.2253450260929556,0.1469500541341199,-0.6067724869539471,-0.11285915084739766,-0.5095362671290049,0.4800832394379884,-0.2891355418005929,-0.9223570110334617,-0.2856148091378412,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.22172473813456922,-0.8221656488258564
87121,-0.22496920459011988,-0.2574647616818142,-0.7024041605389288,0.5745899184005746,-0.5277718827935359,1.034227471634234,0.4800832394379884,-0.2891355418005929,0.9122920970093987,0.4456111628118113,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.1383311593463062,0.957092263068457
58872,-0.09725855860611853,-0.32229322087305096,-0.27625631533597417,-0.03326503304073761,0.3562203994876921,-0.10077078824543441,0.4800832394379884,-0.2891355418005929,0.6768502473005112,-0.2856148091378412,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.3322161861044528,0.36614743453525295
87523,-0.22496920459011988,-0.16929540597862738,-0.48957635664450005,-0.7164906096410225,-0.689505019641217,-1.0087652755294225,0.4800832394379884,-0.2891355418005929,0.7545834330634227,0.4456111628118113,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-1.548715448254785,0.3812798723946294
22729,-0.22496920459011988,-1.709691978161386,-1.5311666930825227,-0.07141296768558635,0.6112161588402801,0.16353523732123806,0.4800832394379884,-0.2891355418005929,-0.7806469179804574,-1.016840781087494,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,0.979440742981206,-0.9922842653702544,-0.7213154905406483,-1.5606576217175494
61752,-0.1611138815981192,0.13570992978111343,-0.13418810560963582,0.21413705125193452,-0.7493545757227071,-0.07870470822456364,0.4800832394379884,-0.2891355418005929,0.6143860559647358,-0.2856148091378412,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.245424280613988,-0.10125523975255413
25084,-0.4165351735661219,-0.5811358947850567,-0.643622258185965,-1.116528363567211,-0.9889338696354436,-1.296958154768103,0.4800832394379884,-0.2891355418005929,0.25550111527102026,-1.016840781087494,-0.7594551500064426,0.7573933614681028,-0.16980327971521553,2.3043081589523906,-0.9922842653702544,-1.5432937124384423,-1.67391621386421
76807,-0.4165351735661219,-0.4383681368432089,-0.2957961419088867,-1.193809674559838,-0.9298067533918436,-1.1995592028979476,-0.7807156355077158,-0.2891355418005929,0.8517499043358329,0.07999817683698503,1.0088372302103068,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-1.6504123986673536,-0.44636412855652474
23746,-0.4165351735661219,-0.9827530346723341,-0.792662144324429,-1.5685559712422525,-0.6178610026917917,-1.3387550684779908,0.4800832394379884,-0.2891355418005929,-1.067142714709212,-1.016840781087494,-0.7594551500064426,1.9713238162594353,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-1.645399141608848,-2.3747850125398213
101938,-0.4165351735661219,-0.2973168822752896,0.30683436424116656,0.4160652537324705,-0.5831375977539215,0.49674741942249273,-0.7807156355077158,-0.2891355418005929,-2.6759537923960317,0.9940306417740509,-0.7594551500064426,1.0608759751659358,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,0.6915863247761783,-0.7978838105938119
111277,-0.4165351735661219,-1.5595978237982815,-1.5407795186514224,-0.629006812497991,-0.09699658764663552,-0.4652377904878931,0.4800832394379884,3.4585855262638945,0.6689002704423004,1.9080631067111167,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-2.6086905593920724,2.5177739308160403
114443,0.030452087377882842,0.29202617350511406,0.1193293635086016,0.30140119312436253,-0.004743966676919001,0.09883521750492351,0.4800832394379884,3.4585855262638945,1.2015492358964426,1.9080631067111167,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.6512961848987124,3.5346858225844104
58041,-0.1611138815981192,-0.4703276088465764,-0.3807633499790069,-1.0507075305205293,-1.3270611229082088,-1.0889029432163548,0.4800832394379884,-0.2891355418005929,1.061629512017182,-0.2856148091378412,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-1.9388543486600567,-0.05184127899905351
88680,0.030452087377882842,0.07041863982055713,-0.07717611667264712,-0.5762104487451303,-0.4438632651717198,-0.8177106443714368,0.4800832394379884,-0.2891355418005929,0.10217995810585917,0.4456111628118113,2.0698126583403567,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.8919608657177843,-0.49722373367839023
101730,-0.4165351735661219,-0.4636674731345916,-0.5017842172274537,0.14260589712546212,0.058259339822506216,0.4610357176099346,-0.7807156355077158,-0.2891355418005929,0.6943401963885751,0.9940306417740509,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.3018078351740351,1.0663976066960117
25761,-0.09725855860611853,-0.4286180220294242,-0.6432722364956948,0.269439776148561,0.1580088356646326,-0.1297106426001137,0.4800832394379884,-0.2891355418005929,-0.48690529044792374,-1.016840781087494,0.6551787541669569,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.08804296878220794,-0.9897859717247385
55536,-0.3526798505741212,-1.149814606463737,-1.3815793567964825,-0.4241591136802443,0.7448237346177113,0.012300065905602658,0.4800832394379884,-0.2891355418005929,0.38951501088086077,-0.2856148091378412,2.0698126583403567,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.8972403014255207,-0.858790920661772
51072,-0.4165351735661219,-0.12896459070520813,0.14873078354553493,-0.43635699756657736,0.3111065418836412,-0.2465247290143001,-2.0415145104534203,-0.2891355418005929,1.0266495613711546,-0.5293568010064355,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-0.011198855185717093,0.35025607241233997
59143,-0.22496920459011988,-0.2708357552532557,-0.12402074103128373,-1.1170785613584542,-1.0649063972481696,-1.0784091520200456,0.4800832394379884,-0.2891355418005929,0.7990724424233766,-0.2856148091378412,0.6551787541669569,0.7573933614681028,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,-1.444715686659603,-0.9003766209535452
50191,-0.4165351735661219,-0.42813452580976596,0.10404373103403304,0.4401090575839217,0.7796295424812996,0.811099621708618,-2.0415145104534203,-0.2891355418005929,0.4630840017562256,-0.5293568010064355,1.5982680212581668,-0.4565370933232297,-0.16980327971521553,-0.3454266729899785,-0.9922842653702544,1.0620826024426406,-0.2456282797439582
86955,-0.22496920459011988,-0.297706560174845,-0.49176948242259105,-1.082548552351922,-1.0449551781244124,-1.2322049136399904,0.4800832394379884,-0.2891355418005929,1.1342801309824844,0.4456111628118113,-0.7594551500064426,-0.4565370933232297,-0.16980327971521553,0.979440742981206,-0.9922842653702544,-1.9899347055073826,0.19911040856757822
