,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
0,1.2107628748448807,0.13898537832405872,0.8980726539673238,1.2801487267648821,1.483237112640626,0.5057469403256608,1.0464979571411026,0.0,-0.5773502691896258,1.089030421987167,0.7491334495170877,-0.9377598241722102,-0.6767155423319645,-0.3569784704642942,1,5HT1B,170,dE(class),moefrags,4,0,1
1,-0.8254020982338169,-0.5484139036379966,1.4845673163474384,2.3416447460195493,1.39036372094299,0.7114941855955015,1.6696294011981956,0.0,-0.5773502691896258,-0.18832856845389237,0.7491334495170877,0.16216899313422828,0.9989610386805189,-0.3569784704642942,1,5HT1B,26,dE,moefrags,4,1,1
2,1.1937939472164651,2.005465373096029,1.529092275096843,1.4979736880321464,1.483237112640626,0.8160085636963381,0.9887086471844857,0.0,1.7320508075688774,1.9406030842682098,-0.6936420825121394,-0.9377598241722102,-0.6767155423319645,-0.3569784704642942,1,5HT1B,561,dU(class),moefrags,3,0,1
4,1.1399341559524658,-0.667754056756409,1.2038612163511855,1.011597805537286,0.41121590608545233,-0.2103825070839688,0.3094077368787558,0.0,-0.5773502691896258,1.089030421987167,0.7491334495170877,-0.9377598241722102,0.9989610386805189,-0.3569784704642942,1,5HT2B,1,dE(class),moefrags,6,1,1
6,1.248527163493898,-0.658206844506936,0.7833948963482865,0.7073739837557317,-0.37721078112547507,0.571307801664638,-0.1292695378946297,0.0,1.7320508075688774,1.9406030842682098,-0.6936420825121394,-0.9377598241722102,-0.6767155423319645,-0.3569784704642942,1,5HT2B,3,dU(class),moefrags,6,1,1
8,0.6789637819117311,1.7047281872376294,0.050561605170573995,0.06672553684699968,-0.1933421645234321,-0.32580394120978173,-0.6198977926001401,0.0,-0.5773502691896258,0.23745776268662894,0.7491334495170877,-0.5711168850700641,0.9989610386805189,-0.3569784704642942,1,5HT2C,498,dE(class),moefrags,4,0,0
20,0.8293469624444039,-0.648659632257463,1.6892039543529849,1.1785084141981956,1.0533160860776025,-0.14303606154180748,0.3948538109954148,0.0,-0.5773502691896258,0.23745776268662894,0.7491334495170877,-0.5711168850700641,-0.6767155423319645,-0.3569784704642942,1,Beta 2,5,dE(class),moefrags,5,1,1
21,-0.9231330637521243,-0.620017995509044,0.9121454165131632,1.2881295767421244,0.6073396756237471,-0.14303606154180748,0.27327739491494946,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763124,-0.6767155423319645,-0.3569784704642942,1,Beta 2,11,dE,moefrags,3,0,0
22,0.49228809059358686,-0.3908849015216923,1.3823608398621414,0.3416948395077151,0.6107318934156695,1.6614502025247966,1.0868966307603003,0.0,-0.5773502691896258,-0.18832856845389237,0.7491334495170877,-0.5711168850700641,0.9989610386805189,-0.3569784704642942,1,Beta 2,59,dU(class),moefrags,5,0,1
26,0.5404918877365028,2.0150125853455014,0.14522614634441547,0.6101851125522331,-0.10211024551250512,0.6928343975871767,0.21113589890472398,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.5711168850700641,0.9989610386805189,-0.3569784704642942,1,H1,563,dU(class),moefrags,3,0,1
28,0.9728245083064704,-0.6534332383821996,1.350576877265502,1.2584207598930226,0.4426976038578278,-0.519035283166994,0.13931811158193771,0.0,-0.5773502691896258,0.23745776268662894,0.7491334495170877,-0.9377598241722102,2.6746376196930024,-0.3569784704642942,1,M1,4,dE(class),moefrags,6,1,1
29,-0.945753259175793,-0.658206844506936,-0.32497091673001793,0.03536582685376252,0.45763263145778477,0.9883435517847886,0.4789201817085871,0.0,-0.5773502691896258,-0.6141148995944136,0.7491334495170877,0.5288119296698739,0.9989610386805189,-0.3569784704642942,1,M1,3,dE,moefrags,5,1,1
30,-0.07253620407856899,-0.5961499648853615,0.9736825919035661,1.0135952726108934,0.2096959630802462,-0.519035283166994,0.442553398899033,0.0,-0.5773502691896258,1.089030421987167,-0.6936420825121394,-0.5711168850700641,-0.6767155423319645,-0.3569784704642942,1,M1,16,dU(class),moefrags,5,1,1
33,0.8389121006597027,-0.5340930852637872,1.1378195674072002,0.338983076621362,0.5622585857667921,-1.0088165846096058,-0.654369933310033,0.0,-0.5773502691896258,-1.039901230734935,5.07746003550534,-0.9377598241722102,0.9989610386805189,-0.3569784704642942,1,M2,29,dE,moefrags,4,0,1
35,0.23060088202323953,-0.658206844506936,1.4212116979908038,1.6511939951967134,1.1668507569062792,1.196841332972125,1.2857305312825855,0.0,-0.5773502691896258,-1.039901230734935,-0.6936420825121394,-0.20447394596791793,-0.6767155423319645,3.510288290868578,1,M2,3,dU,moefrags,3,0,1
37,0.2940707115979252,2.005465373096029,1.0483512425250914,0.6687674697126357,0.846144812228253,0.4685330243244578,0.5694444444318413,0.0,-0.5773502691896258,-0.18832856845389237,-0.6936420825121394,0.16216899313422828,-0.6767155423319645,-0.3569784704642942,1,M4,561,dE,moefrags,3,0,0
38,0.6012818905654258,-0.6629804506316725,0.9649524106549894,0.8543447323849073,0.340897911573178,-0.7316965402613973,-0.31230012949219166,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.9377598241722102,0.9989610386805189,-0.3569784704642942,1,M4,2,dU(class),moefrags,6,1,1
