,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
0,0.8113857035429867,-0.7445755079456237,-0.2251500250371974,0.23389879402015573,-2.7394703437424104,-0.43066744552713904,-1.5845321009979354,0.14002800840280047,0.0,0.6836108223872492,0.4117647058823534,-0.8653962833141841,0.509109836000158,0.0,2,5HT1B,81,dE(class),gh,5,0,0
1,-1.6867251334862319,-1.0856050588280621,-0.8932637178183142,-1.177868790567902,-1.5577298014501628,-0.14458889117631857,-1.2061209279657286,0.14002800840280047,0.0,-1.414289934436973,3.470588235294118,0.10409614276154344,0.509109836000158,0.0,2,5HT1B,4,dE,gh,5,1,0
2,0.7550023967074305,1.0580092610044083,-0.14349838197354178,-0.306082175020264,-0.3053604221680323,-0.8627179270163067,-1.4331647787482529,0.14002800840280047,0.0,-0.01568942662409019,0.4117647058823534,-0.8653962833141841,0.509109836000158,0.0,2,5HT1B,488,dU(class),gh,4,0,0
4,1.0948171298267668,-0.1732402863373826,0.35018768697891384,-0.3013129618750481,0.2753667744366364,-0.28860696327500407,0.17454190170127845,0.14002800840280047,0.0,0.6836108223872492,0.4117647058823534,-0.8653962833141841,0.509109836000158,0.0,2,5HT2B,210,dE(class),gh,5,0,0
5,-0.6878297125337972,-1.0678892380030005,0.22117927129344347,-0.2567455175633571,-0.39415705848080446,-0.5704296133370952,-0.6238738138800057,0.14002800840280047,0.0,-1.414289934436973,0.4117647058823534,0.10409614276154344,0.509109836000158,0.0,2,5HT2B,8,dE,gh,5,1,0
6,1.0948171298267668,-0.7357175975330928,0.22117927129344347,-0.45231264655250664,-0.39415705848080446,-0.28860696327500407,0.01697594812922505,0.14002800840280047,0.0,0.6836108223872492,0.4117647058823534,-0.8653962833141841,0.509109836000158,0.0,2,5HT2B,83,dU(class),gh,5,0,0
8,0.271038349579147,-0.9881680442902226,-0.8324298588940425,-1.1100944479991939,-0.5005107062779376,1.0008758304275858,0.5327835583352711,0.14002800840280047,0.0,0.6836108223872492,0.4117647058823534,-0.3806500702763203,0.509109836000158,0.0,2,5HT2C,26,dE(class),gh,5,0,1
9,-0.004515637753435688,-1.0944629692405932,-0.13523705344236295,0.6511081545058427,-0.5005107062779376,-0.018148901989606614,-0.658652877636424,0.14002800840280047,0.0,-1.414289934436973,1.9411764705882357,0.10409614276154344,2.0663869814124056,0.0,2,5HT2C,2,dE,gh,6,1,0
10,1.0980751252044114,-0.4965540163947593,0.06038088385482593,0.7530340690122418,-1.3138467227311905,-1.1496569563836538,-0.4745441414161,0.14002800840280047,0.0,1.3829110762936905,0.4117647058823534,-0.8653962833141841,-1.0481673094120896,0.0,2,5HT2C,137,dU(class),gh,4,0,0
12,1.033510423646712,-0.8863020745461176,0.04618792375268288,0.4549482241182361,-1.6406186266556486,0.16452797253082402,-0.8543837409301677,0.14002800840280047,0.0,0.6836108223872492,0.4117647058823534,-0.8653962833141841,0.509109836000158,0.0,2,A2A,49,dE(class),gh,5,0,0
