,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,quality,quality_pred
0,0.9404631647517204,0.21331223407816804,0.7255131903960567,1.2229147814791779,1.1937706750947628,0.8914430271255829,0.9102633936637579,0.0,-0.6969320524371695,-0.3072117911202887,1.3743685418725535,-1.040221602816404,0.0,0.0,0.3060886286126382,5HT1B,453,0,1
1,-1.1887201656587614,0.2062544205589986,1.019585806216992,1.3750801314117636,0.9680532563215463,0.5844393065306233,1.0096119701576414,0.0,-0.6969320524371695,-0.3072117911202887,-0.727606875108999,0.7046662464387659,0.0,0.0,0.3060886286126382,5HT1B,317,0,0
2,1.4823546900960913,0.21860559421754516,0.3849543503869912,-0.6474360411015436,-0.18688444416086583,-0.14878643484006332,-0.40711958423626254,0.0,1.4348601079588785,1.7947636254477375,-0.727606875108999,-1.040221602816404,0.0,0.0,0.3060886286126382,5HT1B,555,0,1
4,1.2635194759911343,0.1905300272037901,0.8322620250030686,1.1367082864802391,-0.3164108606127168,0.5589430082097646,0.17270040206807488,0.0,-0.6969320524371695,0.953973457643421,-0.727606875108999,-1.040221602816404,0.0,0.0,0.3060886286126382,5HT2B,14,0,1
5,-1.2528183882506154,0.19089329701727675,0.23385038032814429,0.19550853637485513,0.14759323470835412,-0.19380728769366024,-0.5516002219271497,0.0,1.4348601079588785,-1.1480019589246055,-0.727606875108999,1.4026213871179705,0.0,0.0,0.3060886286126382,5HT2B,21,0,0
7,-0.8989426741691572,0.19068571426671296,-0.24603079522048538,-0.5994645931969955,0.20746950149652965,0.537371938491592,0.5724235777344217,0.0,-0.6969320524371695,-0.7276068750224471,-0.727606875108999,1.0536438167783684,0.0,0.0,0.3060886286126382,5HT2B,17,0,0
8,0.8960825899709424,0.21860559421754516,-0.42388162137944574,-0.1663147347188812,0.3739796643952338,-1.1989006048509776,0.1057557328427729,0.0,-0.6969320524371695,0.953973457643421,1.3743685418725535,-1.040221602816404,0.0,0.0,0.3060886286126382,5HT2C,555,0,1
9,-1.1740271330355936,0.19037434014086724,1.1775707999442209,0.6962635106298196,0.6187554048307017,-1.6226241728526902,-0.6031142071845009,0.0,1.4348601079588785,-1.1480019589246055,-0.727606875108999,1.4026213871179705,0.0,0.0,0.3060886286126382,5HT2C,11,0,0
10,1.4982218959526439,0.1955120132173215,-1.1092473750400103,-0.9534376794714231,0.3739796643952338,1.248581194635237,0.9460868186600427,0.0,1.4348601079588785,1.7947636254477375,-0.727606875108999,-1.040221602816404,0.0,0.0,0.3060886286126382,5HT2C,110,0,1
12,0.032832544413808784,0.19058192289143105,-0.00819673201161308,-0.2113700053065445,-1.0162498523724377,-0.6617308481037641,-0.8130120707307474,0.0,-0.6969320524371695,0.1131832927818696,1.3743685418725535,-0.6912440324768013,0.0,0.0,0.3060886286126382,A2A,15,0,1
13,-0.7642459636528809,0.2040748016780786,-0.5128447504513963,-0.39469589861105087,-1.6408237064486053,-0.6333246388498109,-1.1670356757597722,0.0,-0.6969320524371695,-1.1480019589246055,1.3743685418725535,0.006711108202403636,0.0,0.0,0.3060886286126382,A2A,275,0,0
14,1.4982218959526439,0.21844990715462229,0.8540129518668227,0.33565293593609474,1.2508030905405925,0.030156179762484907,0.3655090009178773,0.0,1.4348601079588785,1.7947636254477375,-0.727606875108999,-1.040221602816404,0.0,0.0,0.3060886286126382,A2A,552,0,1
15,-0.37622931163673984,0.20760370843766332,0.8397875937094952,0.6906661354851145,0.727531563760182,-0.6190568096709336,-0.5725065783979876,0.0,-0.6969320524371695,-0.7276068750224471,1.3743685418725535,0.006711108202403636,0.0,0.0,0.3060886286126382,A2A,343,0,0
17,-0.5972277548068066,0.19151604526896818,0.021628637615400743,0.4268433956546524,0.18845425667366497,-1.3411815460226624,-0.6789353730416755,0.0,-0.6969320524371695,-0.7276068750224471,-0.727606875108999,1.0536438167783684,0.0,0.0,0.3060886286126382,A2C,33,1,0
20,0.15886576053240734,0.19686130109598626,1.4546534718337765,1.6219671739823116,0.6666362717394219,1.3347280135888262,1.2256138932912184,0.0,-0.6969320524371695,-0.3072117911202887,1.3743685418725535,-0.6912440324768013,0.0,0.0,0.3060886286126382,Beta 2,136,1,1
21,-0.9508971952121298,0.1903224444532263,0.8824542656280409,1.2311304364464362,0.8441766253364311,0.13625715980360462,0.729458201447189,0.0,1.4348601079588785,-1.1480019589246055,-0.727606875108999,1.4026213871179705,0.0,0.0,0.3060886286126382,Beta 2,10,0,0
22,0.015024250374137816,0.19914471135218814,1.2435440511925246,0.777914669820031,0.6666362717394219,1.7978421073503827,1.476233045781554,0.0,-0.6969320524371695,-0.3072117911202887,1.3743685418725535,-0.6912440324768013,0.0,0.0,0.3060886286126382,Beta 2,180,1,1
23,-0.8180093461635006,0.19151604526896818,-2.001236849667678,-1.9055752914288908,0.8441766253364311,2.613853244506009,1.8384321022195962,0.0,-0.6969320524371695,-0.7276068750224471,-0.727606875108999,1.0536438167783684,0.0,0.0,0.3060886286126382,Beta 2,33,0,0
