,clusters,clusters
104126,1,-0.41427880620609103
64833,0,-1.1089216578594656
62673,0,-1.1089216578594656
100218,0,-1.1089216578594656
105886,3,0.9750068971006584
59340,3,0.9750068971006584
67429,0,-1.1089216578594656
33334,0,-1.1089216578594656
58626,3,0.9750068971006584
61094,3,0.9750068971006584
9202,0,-1.1089216578594656
107721,0,-1.1089216578594656
58762,3,0.9750068971006584
60340,2,0.28036404544728366
33840,0,-1.1089216578594656
79428,0,-1.1089216578594656
78114,0,-1.1089216578594656
61252,3,0.9750068971006584
68820,0,-1.1089216578594656
46252,0,-1.1089216578594656
113336,2,0.28036404544728366
12936,0,-1.1089216578594656
82040,0,-1.1089216578594656
104952,3,0.9750068971006584
112369,2,0.28036404544728366
111322,2,0.28036404544728366
85786,2,0.28036404544728366
104701,3,0.9750068971006584
90709,0,-1.1089216578594656
36148,0,-1.1089216578594656
60469,3,0.9750068971006584
17351,0,-1.1089216578594656
106652,3,0.9750068971006584
91468,3,0.9750068971006584
114794,3,0.9750068971006584
29654,0,-1.1089216578594656
33487,0,-1.1089216578594656
25036,3,0.9750068971006584
7751,0,-1.1089216578594656
10644,3,0.9750068971006584
14062,0,-1.1089216578594656
15932,0,-1.1089216578594656
38985,0,-1.1089216578594656
87158,3,0.9750068971006584
86140,3,0.9750068971006584
86542,3,0.9750068971006584
40300,3,0.9750068971006584
42788,0,-1.1089216578594656
107882,0,-1.1089216578594656
67804,0,-1.1089216578594656
40106,3,0.9750068971006584
99527,0,-1.1089216578594656
35943,0,-1.1089216578594656
80441,0,-1.1089216578594656
63900,0,-1.1089216578594656
70804,0,-1.1089216578594656
109015,0,-1.1089216578594656
39605,0,-1.1089216578594656
66710,0,-1.1089216578594656
91811,0,-1.1089216578594656
105164,1,-0.41427880620609103
90661,0,-1.1089216578594656
110998,3,0.9750068971006584
90744,0,-1.1089216578594656
104587,3,0.9750068971006584
104209,2,0.28036404544728366
3514,3,0.9750068971006584
84798,3,0.9750068971006584
56172,2,0.28036404544728366
80781,0,-1.1089216578594656
55051,3,0.9750068971006584
76036,3,0.9750068971006584
7658,0,-1.1089216578594656
59950,3,0.9750068971006584
106933,0,-1.1089216578594656
88658,0,-1.1089216578594656
45620,0,-1.1089216578594656
59400,3,0.9750068971006584
15762,0,-1.1089216578594656
64561,0,-1.1089216578594656
20637,0,-1.1089216578594656
28134,3,0.9750068971006584
22839,3,0.9750068971006584
79013,0,-1.1089216578594656
11088,3,0.9750068971006584
58019,3,0.9750068971006584
56512,3,0.9750068971006584
26533,3,0.9750068971006584
85765,2,0.28036404544728366
5554,3,0.9750068971006584
52864,0,-1.1089216578594656
66246,0,-1.1089216578594656
30391,0,-1.1089216578594656
24167,3,0.9750068971006584
57364,3,0.9750068971006584
31240,0,-1.1089216578594656
87362,3,0.9750068971006584
60509,3,0.9750068971006584
62093,0,-1.1089216578594656
86312,3,0.9750068971006584
28972,3,0.9750068971006584
94427,0,-1.1089216578594656
84131,3,0.9750068971006584
87488,0,-1.1089216578594656
111514,2,0.28036404544728366
91008,0,-1.1089216578594656
104189,2,0.28036404544728366
56109,3,0.9750068971006584
110464,3,0.9750068971006584
3376,3,0.9750068971006584
66768,0,-1.1089216578594656
104945,2,0.28036404544728366
2663,3,0.9750068971006584
17952,0,-1.1089216578594656
106865,3,0.9750068971006584
26825,3,0.9750068971006584
17209,0,-1.1089216578594656
37446,0,-1.1089216578594656
22668,3,0.9750068971006584
83728,3,0.9750068971006584
105597,2,0.28036404544728366
84199,1,-0.41427880620609103
28441,3,0.9750068971006584
48047,3,0.9750068971006584
111870,3,0.9750068971006584
17399,0,-1.1089216578594656
105788,3,0.9750068971006584
95428,0,-1.1089216578594656
57644,3,0.9750068971006584
17645,0,-1.1089216578594656
70469,0,-1.1089216578594656
106068,3,0.9750068971006584
55826,3,0.9750068971006584
49772,3,0.9750068971006584
104347,2,0.28036404544728366
62485,0,-1.1089216578594656
23355,3,0.9750068971006584
51087,0,-1.1089216578594656
87675,0,-1.1089216578594656
85611,3,0.9750068971006584
15211,0,-1.1089216578594656
63369,0,-1.1089216578594656
107969,0,-1.1089216578594656
21679,0,-1.1089216578594656
105802,1,-0.41427880620609103
9498,3,0.9750068971006584
111034,2,0.28036404544728366
89710,3,0.9750068971006584
72526,0,-1.1089216578594656
110220,0,-1.1089216578594656
59461,0,-1.1089216578594656
82364,0,-1.1089216578594656
112984,3,0.9750068971006584
62746,0,-1.1089216578594656
106953,3,0.9750068971006584
88433,0,-1.1089216578594656
88784,0,-1.1089216578594656
47582,0,-1.1089216578594656
83738,3,0.9750068971006584
16624,0,-1.1089216578594656
67393,0,-1.1089216578594656
92355,0,-1.1089216578594656
57136,3,0.9750068971006584
86942,3,0.9750068971006584
80757,0,-1.1089216578594656
38570,0,-1.1089216578594656
34170,0,-1.1089216578594656
8915,3,0.9750068971006584
1764,3,0.9750068971006584
108024,0,-1.1089216578594656
104054,3,0.9750068971006584
58586,3,0.9750068971006584
83657,3,0.9750068971006584
27959,3,0.9750068971006584
114280,3,0.9750068971006584
57120,3,0.9750068971006584
112075,1,-0.41427880620609103
58663,3,0.9750068971006584
35816,0,-1.1089216578594656
111120,3,0.9750068971006584
73865,3,0.9750068971006584
58590,3,0.9750068971006584
84692,3,0.9750068971006584
55080,3,0.9750068971006584
108050,0,-1.1089216578594656
105755,3,0.9750068971006584
88101,3,0.9750068971006584
36917,0,-1.1089216578594656
33779,0,-1.1089216578594656
63830,0,-1.1089216578594656
55921,3,0.9750068971006584
55896,2,0.28036404544728366
90452,3,0.9750068971006584
86886,3,0.9750068971006584
201,0,-1.1089216578594656
109013,0,-1.1089216578594656
49115,0,-1.1089216578594656
62741,3,0.9750068971006584
87974,3,0.9750068971006584
36994,0,-1.1089216578594656
2438,3,0.9750068971006584
89431,0,-1.1089216578594656
98234,0,-1.1089216578594656
63141,0,-1.1089216578594656
112701,2,0.28036404544728366
114028,3,0.9750068971006584
55043,3,0.9750068971006584
10932,0,-1.1089216578594656
104042,3,0.9750068971006584
16947,0,-1.1089216578594656
58149,3,0.9750068971006584
55981,3,0.9750068971006584
27299,3,0.9750068971006584
39462,0,-1.1089216578594656
64482,0,-1.1089216578594656
12396,3,0.9750068971006584
29706,0,-1.1089216578594656
6608,0,-1.1089216578594656
70712,0,-1.1089216578594656
31900,0,-1.1089216578594656
104117,2,0.28036404544728366
112853,3,0.9750068971006584
44756,0,-1.1089216578594656
4112,3,0.9750068971006584
49035,3,0.9750068971006584
86298,2,0.28036404544728366
104716,1,-0.41427880620609103
32221,0,-1.1089216578594656
87896,3,0.9750068971006584
107126,3,0.9750068971006584
86015,2,0.28036404544728366
104500,1,-0.41427880620609103
106812,3,0.9750068971006584
19267,0,-1.1089216578594656
62560,3,0.9750068971006584
59011,3,0.9750068971006584
5277,3,0.9750068971006584
89576,3,0.9750068971006584
83358,0,-1.1089216578594656
87330,3,0.9750068971006584
108266,0,-1.1089216578594656
64663,0,-1.1089216578594656
55002,3,0.9750068971006584
85905,3,0.9750068971006584
33809,0,-1.1089216578594656
111333,3,0.9750068971006584
88364,3,0.9750068971006584
56024,3,0.9750068971006584
105096,3,0.9750068971006584
61877,3,0.9750068971006584
62667,0,-1.1089216578594656
107953,0,-1.1089216578594656
98586,0,-1.1089216578594656
107451,0,-1.1089216578594656
2074,3,0.9750068971006584
110372,0,-1.1089216578594656
24957,3,0.9750068971006584
36963,0,-1.1089216578594656
84658,2,0.28036404544728366
69465,0,-1.1089216578594656
94311,0,-1.1089216578594656
84048,3,0.9750068971006584
95116,0,-1.1089216578594656
113839,3,0.9750068971006584
92733,0,-1.1089216578594656
45137,0,-1.1089216578594656
88897,3,0.9750068971006584
88221,3,0.9750068971006584
83589,3,0.9750068971006584
49092,3,0.9750068971006584
56929,2,0.28036404544728366
110983,3,0.9750068971006584
106481,3,0.9750068971006584
15796,0,-1.1089216578594656
52076,0,-1.1089216578594656
58460,3,0.9750068971006584
112050,2,0.28036404544728366
41096,3,0.9750068971006584
1414,3,0.9750068971006584
104265,3,0.9750068971006584
84169,3,0.9750068971006584
104233,3,0.9750068971006584
13031,0,-1.1089216578594656
68880,0,-1.1089216578594656
99596,0,-1.1089216578594656
68686,0,-1.1089216578594656
39931,3,0.9750068971006584
100157,0,-1.1089216578594656
9705,3,0.9750068971006584
94188,0,-1.1089216578594656
105451,2,0.28036404544728366
88418,3,0.9750068971006584
56266,3,0.9750068971006584
12701,0,-1.1089216578594656
104040,3,0.9750068971006584
8280,0,-1.1089216578594656
113554,2,0.28036404544728366
60100,0,-1.1089216578594656
110472,3,0.9750068971006584
78769,3,0.9750068971006584
106235,3,0.9750068971006584
107557,0,-1.1089216578594656
58744,3,0.9750068971006584
91550,0,-1.1089216578594656
115569,0,-1.1089216578594656
70649,0,-1.1089216578594656
45715,0,-1.1089216578594656
112665,2,0.28036404544728366
75687,3,0.9750068971006584
62518,0,-1.1089216578594656
79119,0,-1.1089216578594656
11612,0,-1.1089216578594656
57328,3,0.9750068971006584
29416,0,-1.1089216578594656
84374,3,0.9750068971006584
83590,3,0.9750068971006584
88732,0,-1.1089216578594656
77365,2,0.28036404544728366
82092,0,-1.1089216578594656
62949,0,-1.1089216578594656
22561,0,-1.1089216578594656
3474,3,0.9750068971006584
64919,0,-1.1089216578594656
83415,3,0.9750068971006584
54644,0,-1.1089216578594656
46213,0,-1.1089216578594656
104084,3,0.9750068971006584
63801,0,-1.1089216578594656
113327,2,0.28036404544728366
36935,0,-1.1089216578594656
56567,3,0.9750068971006584
91595,0,-1.1089216578594656
77525,3,0.9750068971006584
23896,3,0.9750068971006584
111596,2,0.28036404544728366
6391,0,-1.1089216578594656
81942,0,-1.1089216578594656
28325,0,-1.1089216578594656
104019,3,0.9750068971006584
113360,3,0.9750068971006584
38080,0,-1.1089216578594656
55486,3,0.9750068971006584
55261,2,0.28036404544728366
89347,3,0.9750068971006584
111502,3,0.9750068971006584
67162,0,-1.1089216578594656
104070,3,0.9750068971006584
54879,3,0.9750068971006584
106667,0,-1.1089216578594656
114093,3,0.9750068971006584
85731,3,0.9750068971006584
87899,3,0.9750068971006584
90683,3,0.9750068971006584
17827,0,-1.1089216578594656
107671,3,0.9750068971006584
108913,0,-1.1089216578594656
89060,3,0.9750068971006584
106575,3,0.9750068971006584
10412,3,0.9750068971006584
6385,3,0.9750068971006584
87277,3,0.9750068971006584
82428,0,-1.1089216578594656
62653,0,-1.1089216578594656
83551,3,0.9750068971006584
91225,0,-1.1089216578594656
91562,0,-1.1089216578594656
68051,0,-1.1089216578594656
56145,3,0.9750068971006584
84163,3,0.9750068971006584
88363,3,0.9750068971006584
54011,0,-1.1089216578594656
88843,3,0.9750068971006584
84474,3,0.9750068971006584
25700,3,0.9750068971006584
113667,0,-1.1089216578594656
41664,3,0.9750068971006584
53932,0,-1.1089216578594656
104467,3,0.9750068971006584
24646,3,0.9750068971006584
56914,2,0.28036404544728366
63875,0,-1.1089216578594656
57871,3,0.9750068971006584
106493,3,0.9750068971006584
110822,3,0.9750068971006584
27865,3,0.9750068971006584
91742,0,-1.1089216578594656
94919,0,-1.1089216578594656
79543,0,-1.1089216578594656
104727,2,0.28036404544728366
56773,3,0.9750068971006584
56750,2,0.28036404544728366
4864,3,0.9750068971006584
32299,0,-1.1089216578594656
63242,0,-1.1089216578594656
45038,0,-1.1089216578594656
57475,3,0.9750068971006584
88543,0,-1.1089216578594656
112616,3,0.9750068971006584
85698,2,0.28036404544728366
91064,0,-1.1089216578594656
71134,0,-1.1089216578594656
72956,3,0.9750068971006584
13853,0,-1.1089216578594656
105404,2,0.28036404544728366
26063,3,0.9750068971006584
84111,3,0.9750068971006584
99779,0,-1.1089216578594656
63653,0,-1.1089216578594656
106367,3,0.9750068971006584
65092,0,-1.1089216578594656
87296,3,0.9750068971006584
58222,3,0.9750068971006584
87,3,0.9750068971006584
58332,3,0.9750068971006584
55983,3,0.9750068971006584
85094,2,0.28036404544728366
23346,2,0.28036404544728366
60676,0,-1.1089216578594656
19955,0,-1.1089216578594656
54821,3,0.9750068971006584
27639,0,-1.1089216578594656
108075,0,-1.1089216578594656
84779,3,0.9750068971006584
104017,3,0.9750068971006584
60989,0,-1.1089216578594656
104157,3,0.9750068971006584
85207,1,-0.41427880620609103
13142,0,-1.1089216578594656
86833,2,0.28036404544728366
51525,0,-1.1089216578594656
105718,2,0.28036404544728366
62283,3,0.9750068971006584
16990,0,-1.1089216578594656
104416,1,-0.41427880620609103
76999,0,-1.1089216578594656
48669,3,0.9750068971006584
105961,3,0.9750068971006584
8126,3,0.9750068971006584
84571,3,0.9750068971006584
15499,0,-1.1089216578594656
2106,3,0.9750068971006584
23707,3,0.9750068971006584
104563,3,0.9750068971006584
49083,0,-1.1089216578594656
4017,3,0.9750068971006584
112985,0,-1.1089216578594656
4826,3,0.9750068971006584
108580,0,-1.1089216578594656
84307,3,0.9750068971006584
87344,3,0.9750068971006584
60862,0,-1.1089216578594656
92987,0,-1.1089216578594656
108359,0,-1.1089216578594656
55937,3,0.9750068971006584
96849,3,0.9750068971006584
60114,3,0.9750068971006584
62279,0,-1.1089216578594656
38416,0,-1.1089216578594656
60247,3,0.9750068971006584
89379,0,-1.1089216578594656
14496,0,-1.1089216578594656
10356,3,0.9750068971006584
83868,3,0.9750068971006584
34326,0,-1.1089216578594656
107602,3,0.9750068971006584
66432,0,-1.1089216578594656
59609,3,0.9750068971006584
58131,3,0.9750068971006584
104342,3,0.9750068971006584
46939,0,-1.1089216578594656
62475,3,0.9750068971006584
43785,0,-1.1089216578594656
43120,0,-1.1089216578594656
25307,2,0.28036404544728366
20488,0,-1.1089216578594656
109269,0,-1.1089216578594656
60149,3,0.9750068971006584
104066,3,0.9750068971006584
83576,3,0.9750068971006584
33759,0,-1.1089216578594656
7012,3,0.9750068971006584
109739,0,-1.1089216578594656
58397,3,0.9750068971006584
16581,0,-1.1089216578594656
62120,3,0.9750068971006584
56795,3,0.9750068971006584
65690,0,-1.1089216578594656
30871,0,-1.1089216578594656
56608,3,0.9750068971006584
91980,0,-1.1089216578594656
90091,0,-1.1089216578594656
26090,3,0.9750068971006584
21481,0,-1.1089216578594656
82222,0,-1.1089216578594656
8733,0,-1.1089216578594656
102149,3,0.9750068971006584
26194,3,0.9750068971006584
61427,0,-1.1089216578594656
61903,3,0.9750068971006584
101410,3,0.9750068971006584
85534,3,0.9750068971006584
48416,3,0.9750068971006584
31246,0,-1.1089216578594656
104048,3,0.9750068971006584
48377,3,0.9750068971006584
53135,0,-1.1089216578594656
85638,3,0.9750068971006584
34493,0,-1.1089216578594656
29927,0,-1.1089216578594656
55348,3,0.9750068971006584
57458,2,0.28036404544728366
67720,0,-1.1089216578594656
85290,3,0.9750068971006584
111558,3,0.9750068971006584
61470,0,-1.1089216578594656
87802,3,0.9750068971006584
38078,0,-1.1089216578594656
86507,3,0.9750068971006584
95662,0,-1.1089216578594656
105025,1,-0.41427880620609103
58792,3,0.9750068971006584
20045,0,-1.1089216578594656
45330,0,-1.1089216578594656
86327,3,0.9750068971006584
55447,3,0.9750068971006584
69641,0,-1.1089216578594656
8632,0,-1.1089216578594656
55474,3,0.9750068971006584
93931,0,-1.1089216578594656
14178,0,-1.1089216578594656
14188,0,-1.1089216578594656
112469,3,0.9750068971006584
3224,3,0.9750068971006584
20836,0,-1.1089216578594656
113865,0,-1.1089216578594656
5793,0,-1.1089216578594656
29643,0,-1.1089216578594656
77211,0,-1.1089216578594656
105421,3,0.9750068971006584
51416,0,-1.1089216578594656
104146,1,-0.41427880620609103
3811,3,0.9750068971006584
26994,3,0.9750068971006584
92200,0,-1.1089216578594656
62979,0,-1.1089216578594656
60219,0,-1.1089216578594656
4058,3,0.9750068971006584
55119,3,0.9750068971006584
59512,3,0.9750068971006584
56014,3,0.9750068971006584
74601,3,0.9750068971006584
55215,3,0.9750068971006584
23469,3,0.9750068971006584
7681,3,0.9750068971006584
15524,0,-1.1089216578594656
63614,0,-1.1089216578594656
104893,1,-0.41427880620609103
83821,3,0.9750068971006584
106869,3,0.9750068971006584
104092,3,0.9750068971006584
86079,3,0.9750068971006584
56272,3,0.9750068971006584
116206,0,-1.1089216578594656
104087,3,0.9750068971006584
104710,3,0.9750068971006584
56717,3,0.9750068971006584
106377,2,0.28036404544728366
113841,3,0.9750068971006584
84535,3,0.9750068971006584
87044,2,0.28036404544728366
84214,1,-0.41427880620609103
64067,0,-1.1089216578594656
109377,0,-1.1089216578594656
57110,3,0.9750068971006584
20619,0,-1.1089216578594656
96224,0,-1.1089216578594656
112277,2,0.28036404544728366
105596,2,0.28036404544728366
44995,0,-1.1089216578594656
55753,2,0.28036404544728366
56614,2,0.28036404544728366
90082,0,-1.1089216578594656
44021,0,-1.1089216578594656
85892,3,0.9750068971006584
29282,0,-1.1089216578594656
53139,0,-1.1089216578594656
33686,0,-1.1089216578594656
90049,0,-1.1089216578594656
67302,0,-1.1089216578594656
105983,3,0.9750068971006584
84066,3,0.9750068971006584
84270,3,0.9750068971006584
90281,0,-1.1089216578594656
24199,3,0.9750068971006584
26976,3,0.9750068971006584
96599,3,0.9750068971006584
80563,0,-1.1089216578594656
68941,0,-1.1089216578594656
61512,3,0.9750068971006584
86349,3,0.9750068971006584
64337,0,-1.1089216578594656
89975,0,-1.1089216578594656
55276,3,0.9750068971006584
63681,0,-1.1089216578594656
61538,0,-1.1089216578594656
81437,0,-1.1089216578594656
32921,0,-1.1089216578594656
61772,3,0.9750068971006584
63014,0,-1.1089216578594656
342,3,0.9750068971006584
26639,3,0.9750068971006584
58350,3,0.9750068971006584
78426,0,-1.1089216578594656
68747,0,-1.1089216578594656
20658,0,-1.1089216578594656
61316,0,-1.1089216578594656
108988,0,-1.1089216578594656
85237,3,0.9750068971006584
14437,0,-1.1089216578594656
10959,3,0.9750068971006584
104799,3,0.9750068971006584
37753,0,-1.1089216578594656
17811,0,-1.1089216578594656
13299,0,-1.1089216578594656
50536,3,0.9750068971006584
1802,3,0.9750068971006584
113127,2,0.28036404544728366
86885,3,0.9750068971006584
83555,3,0.9750068971006584
63383,3,0.9750068971006584
42837,3,0.9750068971006584
86873,2,0.28036404544728366
26376,3,0.9750068971006584
64085,0,-1.1089216578594656
97599,3,0.9750068971006584
85365,3,0.9750068971006584
54312,0,-1.1089216578594656
87162,3,0.9750068971006584
34934,0,-1.1089216578594656
7300,3,0.9750068971006584
88114,3,0.9750068971006584
106740,0,-1.1089216578594656
56449,3,0.9750068971006584
64093,0,-1.1089216578594656
29585,0,-1.1089216578594656
24361,0,-1.1089216578594656
103224,0,-1.1089216578594656
60977,3,0.9750068971006584
90274,0,-1.1089216578594656
15070,0,-1.1089216578594656
106508,3,0.9750068971006584
33729,0,-1.1089216578594656
52200,0,-1.1089216578594656
105576,2,0.28036404544728366
62127,0,-1.1089216578594656
29642,0,-1.1089216578594656
24658,3,0.9750068971006584
36720,0,-1.1089216578594656
91118,0,-1.1089216578594656
85659,2,0.28036404544728366
82780,0,-1.1089216578594656
93182,0,-1.1089216578594656
84148,3,0.9750068971006584
90705,0,-1.1089216578594656
25471,3,0.9750068971006584
56548,3,0.9750068971006584
30548,3,0.9750068971006584
37139,0,-1.1089216578594656
92664,0,-1.1089216578594656
83943,3,0.9750068971006584
58924,3,0.9750068971006584
107841,0,-1.1089216578594656
110979,3,0.9750068971006584
19367,0,-1.1089216578594656
59080,3,0.9750068971006584
61084,0,-1.1089216578594656
61090,3,0.9750068971006584
61386,0,-1.1089216578594656
84400,1,-0.41427880620609103
40151,3,0.9750068971006584
22863,3,0.9750068971006584
24608,3,0.9750068971006584
103392,0,-1.1089216578594656
101253,3,0.9750068971006584
28207,3,0.9750068971006584
44548,0,-1.1089216578594656
105818,3,0.9750068971006584
32360,0,-1.1089216578594656
86737,3,0.9750068971006584
89569,0,-1.1089216578594656
55300,3,0.9750068971006584
88462,3,0.9750068971006584
99458,0,-1.1089216578594656
27528,3,0.9750068971006584
78683,0,-1.1089216578594656
58160,3,0.9750068971006584
48094,3,0.9750068971006584
88774,0,-1.1089216578594656
107638,3,0.9750068971006584
104608,1,-0.41427880620609103
10393,0,-1.1089216578594656
45413,0,-1.1089216578594656
23225,3,0.9750068971006584
85568,3,0.9750068971006584
89067,0,-1.1089216578594656
57869,3,0.9750068971006584
94794,0,-1.1089216578594656
91873,0,-1.1089216578594656
41939,3,0.9750068971006584
77096,3,0.9750068971006584
94952,0,-1.1089216578594656
61032,0,-1.1089216578594656
55162,3,0.9750068971006584
32349,3,0.9750068971006584
84091,3,0.9750068971006584
19129,0,-1.1089216578594656
59765,0,-1.1089216578594656
42262,3,0.9750068971006584
96458,3,0.9750068971006584
92348,0,-1.1089216578594656
87354,3,0.9750068971006584
26252,3,0.9750068971006584
89140,3,0.9750068971006584
3661,3,0.9750068971006584
105237,3,0.9750068971006584
59891,3,0.9750068971006584
60902,3,0.9750068971006584
85665,2,0.28036404544728366
88589,0,-1.1089216578594656
54651,0,-1.1089216578594656
68622,0,-1.1089216578594656
95615,0,-1.1089216578594656
92019,0,-1.1089216578594656
91435,0,-1.1089216578594656
104997,1,-0.41427880620609103
11591,0,-1.1089216578594656
56159,3,0.9750068971006584
107301,0,-1.1089216578594656
114911,0,-1.1089216578594656
72313,0,-1.1089216578594656
87590,3,0.9750068971006584
60023,3,0.9750068971006584
30330,3,0.9750068971006584
42858,0,-1.1089216578594656
111483,3,0.9750068971006584
110390,0,-1.1089216578594656
85318,3,0.9750068971006584
15702,0,-1.1089216578594656
109192,0,-1.1089216578594656
58992,3,0.9750068971006584
64324,0,-1.1089216578594656
13200,0,-1.1089216578594656
6697,0,-1.1089216578594656
106994,3,0.9750068971006584
23943,3,0.9750068971006584
114853,0,-1.1089216578594656
29284,3,0.9750068971006584
67862,0,-1.1089216578594656
111787,1,-0.41427880620609103
114222,0,-1.1089216578594656
75730,3,0.9750068971006584
104514,3,0.9750068971006584
67858,0,-1.1089216578594656
111392,3,0.9750068971006584
21918,0,-1.1089216578594656
23577,2,0.28036404544728366
65150,0,-1.1089216578594656
56112,3,0.9750068971006584
38529,0,-1.1089216578594656
64430,0,-1.1089216578594656
