,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,quality,quality_pred
0,1.2107628748448807,0.19757884536152917,0.8980726539673238,1.2801487267648821,1.483237112640626,0.5057469403256608,1.0464979571411026,0.0,-0.5773502691896258,1.089030421987167,0.7491334495170877,-0.9377598241722102,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,5HT1B,170,0,1
1,-0.8254020982338169,-0.5157627139765278,1.4845673163474384,2.3416447460195493,1.39036372094299,0.7114941855955015,1.6696294011981956,0.0,-0.5773502691896258,-0.18832856845389237,0.7491334495170877,0.16216899313422828,0.9989610386805189,-0.3569784704642942,0.7905694150420948,5HT1B,26,1,0
5,-1.1737559435538114,-0.5454852789489469,0.32569264659046215,0.11983106998012466,0.13496995688564042,-0.10474949576353157,-0.4404863100996346,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763124,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,5HT2B,20,0,0
7,-1.6340102792312605,-0.5603465614351564,-1.5507838374577876,-1.5794724909948132,0.5332593187019269,1.4553676347827855,1.3434764861788242,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763124,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,5HT2B,17,0,0
8,0.6789637819117311,1.8224123971871034,0.050561605170573995,0.06672553684699968,-0.1933421645234321,-0.32580394120978173,-0.6198977926001401,0.0,-0.5773502691896258,0.23745776268662894,0.7491334495170877,-0.5711168850700641,0.9989610386805189,-0.3569784704642942,0.7905694150420948,5HT2C,498,0,1
9,-0.8224528709157289,1.8422274405020493,0.6333712828708238,-0.06534965728546277,0.6281577669553665,-1.1574301668068725,-1.1107232219664738,0.0,-0.5773502691896258,-0.6141148995944136,-0.6936420825121394,0.89545486877202,0.9989610386805189,-0.3569784704642942,0.7905694150420948,5HT2C,502,0,0
10,0.9589357272216411,0.27683901862131327,0.014365228988494981,0.30695447804241255,0.3719393796595084,-0.4125404325885497,-0.029264600852797765,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.9377598241722102,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,5HT2C,186,0,1
12,0.842850547974066,0.014289694698278397,-0.31791953692296243,0.10210881414451789,-1.4543718105657575,-0.28975801738657136,-0.8083519854260567,0.0,-0.5773502691896258,0.23745776268662894,-0.6936420825121394,-0.9377598241722102,2.6746376196930024,-0.3569784704642942,0.7905694150420948,A2A,133,0,1
14,0.424337704131806,0.11336491127300855,-0.7730184807670561,-0.7163742192161351,1.2669932764440905,-0.4457419429398531,0.5670042295214878,0.0,-0.5773502691896258,1.5148167531276882,-0.6936420825121394,-0.5711168850700641,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,A2A,153,0,1
16,1.0705020663428957,2.1642218943699225,-0.8785279965025917,-0.8879775543165536,0.15028109512607093,-1.723466218602165,-1.134238149999086,0.0,-0.5773502691896258,1.089030421987167,0.7491334495170877,-0.9377598241722102,-0.6767155423319645,-0.3569784704642942,0.7905694150420948,A2C,567,0,1
