,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,quality,quality_pred
0,1.2107628748448807,0.327074846238567,0.8980726539673243,1.2801487267648821,1.4832371126406247,0.5057469403256601,1.0464979571411026,0.0,-0.5773502691896258,1.0890304219871674,0.7491334495170877,-0.93775982417221,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,5HT1B,170.0,0,1
1,-0.8254020982338169,0.3221972445198302,1.4845673163474384,2.34164474601955,1.3903637209429887,0.7114941855955014,1.6696294011981956,0.0,-0.5773502691896258,-0.1883285684538922,0.7491334495170877,0.16216899313422825,0.9989610386805189,-0.3569784704642942,0.35300679909312394,5HT1B,26.0,1,0
5,-1.1737559435538114,0.3219940111148828,0.32569264659046215,0.11983106998012466,0.1349699568856393,-0.10474949576353156,-0.44048631009963407,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763122,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,5HT2B,20.0,0,0
7,-1.6340102792312605,0.32189239441240913,-1.5507838374577878,-1.5794724909948135,0.5332593187019257,1.4553676347827853,1.3434764861788242,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763122,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,5HT2B,17.0,0,0
8,0.6789637819117311,0.33818493904235636,0.050561605170573995,0.06672553684699968,-0.19334216452343317,-0.3258039412097817,-0.6198977926001401,0.0,-0.5773502691896258,0.23745776268662894,0.7491334495170877,-0.5711168850700639,0.9989610386805189,-0.3569784704642942,0.35300679909312394,5HT2C,498.0,0,1
9,-0.8224528709157293,0.3383204279789879,0.6333712828708242,-0.06534965728546277,0.6281577669553653,-1.157430166806872,-1.1107232219664738,0.0,-0.5773502691896258,-0.6141148995944135,-0.6936420825121394,0.8954548687720201,0.9989610386805189,-0.3569784704642942,0.35300679909312394,5HT2C,502.0,0,0
10,0.9589357272216411,0.3276168019850933,0.014365228988494981,0.30695447804241255,0.37193937965950835,-0.41254043258854967,-0.029264600852797765,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.93775982417221,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,5HT2C,186.0,0,1
12,0.842850547974066,0.32582157357472485,-0.3179195369229629,0.1021088141445175,-1.4543718105657584,-0.2897580173865713,-0.8083519854260567,0.0,-0.5773502691896258,0.23745776268662894,-0.6936420825121394,-0.93775982417221,2.6746376196930024,-0.3569784704642942,0.35300679909312394,A2A,133.0,0,1
14,0.4243377041318061,0.32649901825788274,-0.7730184807670561,-0.7163742192161348,1.2669932764440892,-0.4457419429398527,0.5670042295214878,0.0,-0.5773502691896258,1.5148167531276882,-0.6936420825121394,-0.5711168850700639,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,A2A,153.0,0,1
16,1.0705020663428957,0.34052212319925107,-0.8785279965025915,-0.8879775543165536,0.1502810951260687,-1.7234662186021648,-1.134238149999086,0.0,-0.5773502691896258,1.0890304219871674,0.7491334495170877,-0.93775982417221,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,A2C,567.0,0,1
17,-0.9560377441824587,0.3219601388807249,-0.5114368047707584,-1.1268261969750082,0.1777411282957924,-1.5291031871847454,-1.8100272355113611,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763122,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,A2C,19.0,1,0
21,-0.9231330637521243,0.32168916100746175,0.9121454165131636,1.2881295767421252,0.6073396756237459,-0.14303606154180745,0.27327739491494946,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763122,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,Beta 2,11.0,0,0
22,0.49228809059358686,0.32331502824704067,1.3823608398621414,0.3416948395077151,0.6107318934156695,1.6614502025247964,1.0868966307603003,0.0,-0.5773502691896258,-0.1883285684538922,0.7491334495170877,-0.5711168850700639,0.9989610386805189,-0.3569784704642942,0.35300679909312394,Beta 2,59.0,0,1
24,1.087044206748838,0.34052212319925107,-1.2757708189858215,-1.487714179851426,-0.35344691891179164,0.664237473008515,0.12019593384355765,0.0,-0.5773502691896258,1.0890304219871674,0.7491334495170877,-0.93775982417221,0.9989610386805189,-0.3569784704642942,0.35300679909312394,H1,567.0,0,1
25,-0.5701096085118238,0.32189239441240913,0.22054180269710055,0.6629670684647115,-0.5727701021019778,0.40793697362091264,0.12413157382304917,0.0,-0.5773502691896258,-1.039901230734935,-0.6936420825121394,1.262097807874166,-0.6767155423319645,0.4164748828851151,0.35300679909312394,H1,17.0,0,0
26,0.5404918877365028,0.3403866342626195,0.14522614634441547,0.6101851125522327,-0.10211024551250623,0.6928343975871766,0.21113589890472398,0.0,-0.5773502691896258,0.6632440908466458,0.7491334495170877,-0.5711168850700639,0.9989610386805189,-0.3569784704642942,0.35300679909312394,H1,563.0,0,1
27,-0.7141254828859581,0.32212950005151436,0.3816459711603525,0.21075081289993786,-1.1046328122934668,0.22227895179441837,-0.3360716182339008,0.0,-0.5773502691896258,-1.039901230734935,-0.6936420825121394,0.5288119296698738,-0.6767155423319645,1.9633815895839335,0.35300679909312394,H1,24.0,0,0
30,-0.07253620407856899,0.3218585221782512,0.9736825919035657,1.0135952726108928,0.20969596308024507,-0.5190352831669942,0.44255339889903356,0.0,-0.5773502691896258,1.0890304219871674,-0.6936420825121394,-0.5711168850700639,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,M1,16.0,1,1
31,-0.9347976359012289,0.3219601388807249,-1.4123622107632006,-0.9946205528844451,0.7076606734451156,1.3510261085697872,1.0792345324773653,0.0,1.7320508075688774,-1.039901230734935,-0.6936420825121394,1.6287407469763122,-0.6767155423319645,-0.3569784704642942,0.35300679909312394,M1,19.0,0,0
