,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,s_score,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters
84488,5,6.5788598,4.90309,5.7168503,2.2516007,3.9490621,5,0,-0.75,0.6,0.0,0.0,0.0,0.2,0
58160,3,8.9566164,5.913907099999999,8.0886402,1.6638709999999999,5.4701948,5,0,-1.1382517,0.4,0.0,0.2,0.0,0.0,0
106183,6,9.973972300000002,6.3934488,11.470008,3.589035,6.0360917999999995,5,0,-0.86363637,0.8,0.2,0.0,0.0,0.0,0
106039,2,9.7352314,5.840646700000001,8.298027000000001,3.1193156,5.8202648,5,0,-1.8907466,0.8,0.0,0.2,0.0,0.0,0
45733,0,15.559603,8.6210213,14.103107000000001,10.606219,12.527609,4,0,-1.45,0.25,0.0,0.0,0.0,0.0,2
78445,0,10.847226,7.0380421,13.740088,5.0216117,7.630127900000001,4,0,-1.1571428999999998,0.5,0.0,0.0,0.0,0.0,2
104397,17,5.719665099999999,3.4854665000000002,3.8840566,3.2643204,3.6560912000000005,5,0,-1.4833333,0.8,0.2,0.0,0.0,0.0,0
27787,0,10.547962,6.751890700000001,12.777772,4.2777319,9.815272300000002,5,0,-1.4533334,0.2,0.2,0.0,0.0,0.0,2
73288,0,3.3694873,3.3694873,9.5250854,8.770669900000001,9.147877699999999,2,0,-1.6363636000000001,0.5,0.0,0.0,0.0,0.0,0
53766,0,16.107979,10.907109,15.552526,5.267014499999999,9.6249199,3,0,-0.625,0.333333333,0.0,0.0,0.0,0.0,2
104101,10,4.0079823,2.4807646,9.1194782,5.409621700000001,6.829103900000001,5,0,-3.3813729,0.8,0.0,0.0,0.0,0.0,0
16995,0,15.014398000000002,9.4830952,7.7964106,4.7061958,6.8235206999999996,4,0,-2.1885235,0.0,0.25,0.25,0.0,0.0,2
31031,0,12.674425999999999,8.123634299999999,10.628027000000001,5.7388224999999995,8.6055183,5,0,-2.4004924,0.2,0.0,0.0,0.0,0.8,2
108171,1,13.867091,7.3449697,8.029342699999999,5.3252153,6.7833972000000005,5,0,-2.0897629,0.8,0.0,0.0,0.0,0.0,2
104265,8,5.0432439,3.3094794999999997,4.0942426,2.4647353,3.3090288999999995,5,0,-2.6907412999999996,0.8,0.0,0.0,0.0,0.0,0
9235,0,10.403658,7.3785334,8.8223352,3.930532,6.3002434,3,0,-0.65714288,0.0,0.0,0.0,0.0,0.0,0
106571,2,10.615261,7.0169497000000005,6.7470775,4.402100099999999,5.509936799999999,5,0,-3.4076172999999996,0.8,0.2,0.0,0.0,0.0,0
87648,16,10.258997,6.787269599999999,8.7308578,3.2175786,5.9471011,5,0,-1.3454546,0.6,0.0,0.0,0.0,0.0,0
104947,43,7.3618259,4.1222199999999996,4.2206678,3.0109383999999997,3.4365704,5,0,-1.8140496,0.8,0.2,0.0,0.0,0.0,3
28818,1,11.238456,6.7510977,11.862199,4.0698977,9.4296446,5,0,-0.46666667,0.2,0.2,0.0,0.0,0.0,2
639,0,2.2289212000000003,2.2289212000000003,8.2466822,6.429111499999999,7.337896799999999,2,0,-0.61666667,0.0,0.5,0.0,0.0,0.0,0
78581,0,11.019363,5.9292254,8.9379988,7.786327799999999,8.3286905,4,0,-4.903307900000001,0.5,0.25,0.25,0.0,0.0,2
84374,2,6.3529954,3.8731899,9.8214216,5.917919599999999,7.582672099999999,5,0,-0.81538463,0.6,0.0,0.0,0.0,0.0,0
84512,2,6.621659299999999,3.2684498,7.932858500000001,4.0914454,5.276852099999999,5,0,-2.7344871,0.6,0.0,0.0,0.0,0.0,0
41096,3,8.051487,6.4010553,11.71325,5.8130918,8.617966699999998,4,0,-4.410650700000001,0.25,0.0,0.5,0.0,0.0,0
68755,0,16.659167999999998,9.111214599999998,13.456569,2.74418,6.6056838,5,0,-2.3555555,0.4,0.2,0.0,0.0,0.0,2
57139,26,8.1070948,5.1943989,4.468888300000001,2.4271903,3.6663489,5,0,-0.12857144,0.4,0.0,0.0,0.0,0.0,3
111791,42,5.8920703,3.2110775,11.209044,5.5617428,7.994736200000001,5,1,-1.0592808,1.0,0.0,0.0,0.0,0.0,3
9039,1,10.307058999999999,6.7893386,7.4950871,2.5222547000000004,4.9641051,5,0,-3.3711991,0.0,0.2,0.4,0.0,0.0,0
112814,13,8.2671652,4.4950957,9.2822456,5.7251377,7.856719,5,1,-0.87,1.0,0.0,0.0,0.0,0.0,0
89167,6,11.583442999999999,8.0365305,15.195063000000001,6.635373599999999,11.280182,5,0,-1.025,0.6,0.0,0.0,0.0,0.0,2
5668,0,8.391680699999998,5.201254799999999,7.6621027,2.3142049,5.506463500000001,4,0,-0.41428572,0.0,0.0,0.0,0.0,0.5,0
56180,3,7.0929742,5.383011799999999,6.5181699,2.5492601,4.2786922,5,0,-1.5354348,0.4,0.0,0.0,0.0,0.4,0
104199,14,4.677958,2.8212116000000003,4.8897996,1.9663648999999999,3.4384239,5,0,-1.7914401999999998,0.8,0.0,0.0,0.0,0.0,0
66326,1,14.602523000000001,8.636508000000001,12.725577000000001,3.9806673999999997,7.8107858,5,0,-1.9714285,0.4,0.0,0.0,0.0,0.0,2
55957,3,6.7351227,4.7224994,5.358192900000001,2.3439732,3.9246392,5,0,-2.8336456,0.4,0.2,0.2,0.0,0.0,0
90257,5,12.57185,7.6603961,10.453548,4.8756385,7.912088400000001,5,0,-1.1181818000000001,0.6,0.2,0.0,0.0,0.0,2
90872,3,13.206147,7.8682451,10.383771000000001,4.6405587,7.0964035999999995,5,0,-0.86000001,0.6,0.0,0.0,0.0,0.0,2
13151,0,12.467713,7.013426299999999,11.663131,7.190146,9.681204800000001,5,0,-3.532315,0.0,0.2,0.0,0.0,0.6,2
84828,80,7.1449375,4.2094226,4.5738110999999995,1.0466266,3.0377374,5,0,-2.9113450000000003,0.6,0.2,0.0,0.0,0.0,1
36003,0,16.728176,7.4865947,11.44231,6.2130919,8.9448452,5,0,-2.4590011,0.2,0.0,0.8,0.0,0.0,2
63702,4,12.660153,6.092154,12.094049,2.997467,5.9767575,5,0,-0.98333335,0.4,0.2,0.0,0.2,0.0,2
26082,0,9.292705499999999,5.292597799999999,5.6988115,2.2924232000000004,3.5420074,5,0,-0.30000001,0.2,0.0,0.0,0.0,0.6,0
59536,12,9.9871397,5.7325897,7.1401566999999995,2.7418916,4.7863994000000005,5,0,-0.80000001,0.4,0.0,0.0,0.0,0.0,0
4227,0,7.291817699999999,5.5512156,9.6621866,7.6514773,8.828601800000001,3,0,-0.61666667,0.0,0.0,0.0,0.0,0.666666667,0
90660,5,12.96841,6.933291900000001,11.782065,5.5816956,8.336527799999999,5,0,-0.74285716,0.6,0.2,0.0,0.0,0.0,2
104297,29,5.2125645,3.2473612000000003,4.2728434,2.744694,3.5183976,5,0,-0.30000001,0.8,0.2,0.0,0.0,0.0,3
13149,0,12.466433,8.748160400000002,15.084416000000001,5.4332476,9.170718199999998,5,0,-1.71,0.0,0.4,0.0,0.0,0.0,2
17461,0,15.378442999999999,8.9190826,12.184134,5.1102619,8.551848399999999,4,0,-1.6402665,0.0,0.25,0.0,0.0,0.0,2
4346,0,7.385167599999999,5.4264779,5.3072405,3.6693382000000003,4.5613184,3,0,-0.33333334,0.0,0.0,0.0,0.0,0.0,0
85298,39,7.7548823,5.7890983,5.5138144,2.3933756,4.2377343000000005,5,0,-0.21250001,0.6,0.0,0.0,0.0,0.0,3
26099,0,9.307637199999999,6.5679178,10.025739999999999,4.2670937,7.5366306,5,0,-1.8688477,0.2,0.0,0.4,0.0,0.0,0
107574,1,12.546746,7.2313409,10.965741,3.6661012000000004,8.822100599999999,5,0,-0.88749999,0.8,0.0,0.0,0.0,0.0,2
104640,10,6.5699997,4.406352,5.0341649,3.1127458,3.8631472999999996,5,0,-0.44999999,0.8,0.0,0.0,0.0,0.0,0
111666,25,5.501483,3.4719748,9.5507689,4.562185299999999,7.9835806,5,1,-0.9909091,1.0,0.0,0.0,0.0,0.0,3
92510,2,14.972573,7.8311963,9.0666456,3.0377595,5.2042036,5,0,-0.61000001,0.6,0.0,0.0,0.0,0.0,2
114101,11,11.226264,7.0482712,10.380550999999999,2.6967907,7.2624745,5,1,-1.8329451,1.0,0.0,0.0,0.0,0.0,0
58914,19,9.5285673,5.8439522,6.775974799999999,3.4113121,5.1387553,5,0,-0.1,0.4,0.0,0.0,0.2,0.0,3
94044,8,16.944141000000002,9.9336834,13.789325,2.6067037999999996,6.7760601,5,0,-0.54000002,0.6,0.0,0.0,0.2,0.0,2
87623,2,10.236417,5.043547599999999,8.823445300000001,4.0914454,5.5636735,5,0,-0.66666669,0.6,0.0,0.0,0.0,0.0,0
106331,3,10.247585,5.7147112,5.2333093,2.6647372000000003,4.3422542,5,0,-1.3608714,0.8,0.0,0.0,0.0,0.0,0
59919,3,10.26993,6.6541204,13.631129000000001,6.3863025,10.611324,5,0,-2.2377622,0.4,0.2,0.2,0.0,0.0,2
101661,0,8.638032899999999,5.2339616,7.011783599999999,2.6008763,4.1795206,4,0,-0.1375,0.75,0.0,0.0,0.0,0.0,0
38113,0,19.47117,8.5197821,17.156801,3.3544357000000002,7.5274768,5,0,-4.3142858,0.2,0.2,0.6,0.0,0.0,2
55884,22,6.5941262,4.194766,3.9296517,2.1533017000000005,3.2950079,5,0,-0.44999999,0.4,0.2,0.0,0.2,0.0,3
34593,0,15.402294,7.8740859,10.279658,3.0838422999999997,5.1297193,5,0,-1.8353126,0.2,0.0,0.0,0.0,0.6,2
115497,3,15.797829,9.093461,8.721159,5.4073296,7.331841000000001,5,1,-0.28655797,1.0,0.0,0.0,0.0,0.0,2
91345,4,13.704725,9.225174,12.056763,4.8474641,8.7903957,5,0,-0.21111111,0.6,0.2,0.0,0.2,0.0,2
112229,15,7.023788900000001,3.7608262999999997,7.780669199999999,4.0067792,5.7455029,5,1,-0.44,1.0,0.0,0.0,0.0,0.0,0
35155,1,15.881905999999999,10.537403999999999,8.676915199999998,6.616674400000001,7.809777700000001,5,0,-1.0,0.2,0.4,0.0,0.2,0.0,2
64327,0,13.1288,8.4767599,11.744347,5.9185270999999995,8.297903100000001,5,0,-0.96249998,0.4,0.2,0.0,0.0,0.0,2
58202,3,8.986768699999999,7.1093192,9.162475599999999,2.218123,6.5154114000000005,5,0,-1.3076923,0.4,0.4,0.0,0.0,0.0,0
17318,0,15.273771,8.9281034,11.597969,6.6367989000000005,9.1669331,5,0,-1.6595055,0.0,0.2,0.6,0.0,0.0,2
4549,0,7.5545774,4.6146193,10.962083999999999,6.9807600999999995,8.680952099999999,5,1,-3.5439131,0.0,0.0,1.0,0.0,0.0,0
88570,1,11.067048,8.022316900000002,8.558075,5.0574079,6.4639406,5,0,-0.93333334,0.6,0.2,0.0,0.0,0.0,0
86082,16,8.6656141,6.1464915,6.987069099999999,2.6876807,4.7388816,5,0,-1.4363636,0.6,0.4,0.0,0.0,0.0,0
23951,29,7.0620079,4.3970633,4.1980453,2.0266535,3.0491681,5,0,-0.58571428,0.2,0.2,0.0,0.2,0.0,3
55662,9,6.222106,3.6598017,12.527584,11.329353999999999,11.774343,5,0,-0.77999997,0.4,0.0,0.0,0.0,0.0,0
90221,5,12.540751,7.189022500000001,15.072365,5.1662583,9.3734531,5,0,-2.7625,0.6,0.2,0.0,0.0,0.0,2
92018,1,14.402454999999998,8.5610962,10.584154,7.558424499999999,9.425387400000002,5,0,-3.1357202999999996,0.6,0.2,0.0,0.0,0.0,2
113505,9,9.9373398,5.980752900000001,12.461441,5.4788136,9.175203300000002,5,1,-0.11818182,1.0,0.0,0.0,0.0,0.0,0
64093,2,12.947505,8.075645399999999,9.8373384,5.6522808,7.462005099999999,5,0,-1.275,0.4,0.2,0.2,0.0,0.0,2
107592,5,12.571485000000001,8.3866034,10.500484,2.8621361000000003,6.7696605,5,0,-0.73076922,0.8,0.2,0.0,0.0,0.0,0
57871,1,8.7438402,5.8701944,5.9676222999999995,3.12082,4.556478500000001,5,0,-0.23846154,0.4,0.0,0.0,0.0,0.4,0
29929,0,11.969041,5.508254099999999,16.395695,9.282852199999999,11.429771,5,0,-1.3799438,0.2,0.0,0.6,0.0,0.0,2
85084,70,7.496494800000001,4.7151737,5.6234641,3.2006691000000003,4.4489074,5,0,-1.0142857,0.6,0.2,0.0,0.0,0.0,1
86606,3,9.240327800000001,6.5641837,10.959439999999999,4.5924239,7.280170399999999,5,0,-0.21111111,0.6,0.2,0.0,0.0,0.0,0
113054,0,8.890377,6.544455999999999,6.2729301,1.3712525,3.6609383,3,1,-0.35384616,1.0,0.0,0.0,0.0,0.0,0
36412,0,17.195632999999997,10.333639,10.622843,2.3936634,7.0596466,5,0,-2.1222222,0.2,0.0,0.2,0.0,0.6,2
31334,0,12.892235000000001,8.08951,9.6973886,2.8264294,5.8149223,5,0,-3.9698954,0.2,0.2,0.2,0.0,0.4,2
110984,0,3.5868684999999996,2.8059529999999997,4.7382917,2.7130115000000004,3.7177961,4,1,-0.34,1.0,0.0,0.0,0.0,0.0,0
60305,8,10.523353,6.038092099999999,7.0762229,3.1536447999999995,4.7616157999999995,5,0,-0.58399999,0.4,0.2,0.0,0.0,0.0,0
86595,2,9.2306662,5.4064264,5.102809,2.3519938,4.1388373,5,0,-0.12666667,0.6,0.0,0.0,0.0,0.2,0
86534,44,9.1690607,4.9648094,6.8817434,2.5557312999999997,4.8813429,5,0,-1.6560088,0.6,0.0,0.2,0.0,0.0,3
1012,0,2.4333296000000004,2.4333296000000004,8.7862482,8.7323952,8.7593212,2,1,-0.58181816,0.0,0.0,0.0,0.0,1.0,0
33332,0,14.363173000000002,8.5154867,10.779527999999999,2.6231253,6.1463408,5,0,-1.0666666999999999,0.2,0.4,0.0,0.0,0.0,2
28036,1,10.720467999999999,7.110076400000001,9.179021800000001,4.764922599999999,6.9651995,5,0,-1.0383384,0.2,0.2,0.2,0.0,0.0,0
56238,10,7.1662784,4.6340580000000005,9.214887599999999,2.2153621,6.8935418,5,0,-0.40555555,0.4,0.0,0.0,0.0,0.0,0
48734,0,6.4336729,4.7283125,7.1642232,4.8756385,6.357891099999999,3,0,-2.0777779,0.333333333,0.0,0.333333333,0.0,0.0,0
79345,0,11.976808,7.1954025999999995,8.2671509,3.0977402,5.716916599999999,4,0,-1.005475,0.5,0.0,0.25,0.0,0.0,0
99846,0,13.947156,9.569224400000001,10.235094,5.7251377,7.6852035999999995,3,0,-1.0142857,0.666666667,0.0,0.0,0.0,0.0,2
94370,1,17.420348999999998,10.264081,13.992866000000001,2.5891943,6.915024799999999,5,0,-0.46875,0.6,0.2,0.0,0.0,0.0,2
97840,0,8.1662302,5.6030354,5.3497543,4.0835981,4.9152389,3,0,-0.75454545,0.666666667,0.0,0.0,0.0,0.0,0
97012,0,5.6953974,4.1098762,8.9048414,4.131577500000001,6.4202127,3,0,-0.2,0.666666667,0.0,0.0,0.0,0.0,0
85699,33,8.209553699999999,5.518637200000001,4.627914,2.9224794,3.8537881,5,0,-0.45555556,0.6,0.0,0.0,0.0,0.0,3
109702,1,18.215088,10.879216,10.058411,6.1518698,8.001728100000001,5,0,-0.32499999,0.8,0.0,0.0,0.0,0.0,2
25361,3,8.6763134,5.785800900000001,10.369191,2.6596835,6.293188099999999,5,0,-0.82499999,0.2,0.2,0.0,0.0,0.0,0
106146,5,9.9151382,5.8973708,7.931447,3.578043,5.4519806,5,0,-1.7125,0.8,0.0,0.0,0.0,0.0,0
108578,1,14.917241,9.0577726,10.650227000000001,3.9348718999999996,6.360608099999999,5,0,-0.60593134,0.8,0.0,0.2,0.0,0.0,2
83576,7,4.0943213,2.9329429,4.8554182,2.9633911,4.0101876,5,0,-0.60909092,0.6,0.0,0.0,0.0,0.0,0
26803,2,9.8523083,5.323411,11.381048,4.7764983,7.9949894,5,0,-0.82857144,0.2,0.4,0.0,0.0,0.0,0
88727,6,11.215938000000001,7.513864,6.4425893,4.582399400000001,5.4016376,5,0,-2.4000001,0.6,0.0,0.0,0.0,0.0,0
110291,0,23.092709,14.366511,18.991962,2.3493657000000003,10.043294,5,0,-0.26875001,0.8,0.0,0.0,0.0,0.0,2
54354,0,19.184626,12.984967999999999,14.755799,2.0680047999999998,7.087791,3,0,-1.1799998999999999,0.333333333,0.0,0.0,0.0,0.0,2
5929,0,8.5541916,6.488999400000001,13.768225,8.0221224,11.548675999999999,3,0,-0.22222222,0.0,0.0,0.0,0.333333333,0.0,2
114576,6,12.474125,6.3138309,6.9875522,2.6973214,4.4237208,5,1,-0.13636364,1.0,0.0,0.0,0.0,0.0,0
78029,0,10.393767,10.393767,12.144067999999999,3.4830701,7.8135691,2,0,-1.0333333,0.5,0.0,0.0,0.0,0.0,2
45582,0,15.228734,8.660007499999999,9.4291754,3.2300638999999998,5.696790200000001,4,0,-1.5428572,0.25,0.25,0.0,0.0,0.0,2
75528,0,7.4718285,7.4718285,6.4682941,2.1483697999999998,4.308332,2,0,-0.11428571,0.5,0.5,0.0,0.0,0.0,0
86520,14,9.1587276,6.0993699999999995,6.1107831,4.874606099999999,5.3419452000000005,5,0,-3.0827147999999998,0.6,0.2,0.0,0.0,0.0,0
2656,1,5.6218596,3.3232597999999998,8.0249147,5.514049099999999,6.4979587,5,0,-1.9831091,0.0,0.2,0.6,0.0,0.0,0
99478,0,12.614847,8.448646499999999,7.458785099999999,5.212453400000001,6.6855706999999995,3,0,-0.48888889,0.666666667,0.333333333,0.0,0.0,0.0,2
102401,0,11.177710000000001,8.3274355,8.2460985,3.5110902999999998,5.3012877,4,0,-0.69166666,0.75,0.0,0.0,0.0,0.0,0
23450,13,6.1495008,4.2610025,3.7224958,2.0830450000000003,2.9120308999999995,5,0,-0.13333334,0.2,0.0,0.0,0.0,0.0,0
104123,29,4.2364378,3.1681522999999996,5.173773799999999,2.4862497,3.7320851999999998,5,0,-0.13636364,0.8,0.0,0.0,0.0,0.0,3
11839,0,11.756826,9.0906754,15.154247,7.1512694,12.228781,4,0,-0.85454547,0.0,0.0,0.0,0.0,0.0,2
67256,1,15.348970000000001,9.44592,13.493274,4.3446665,9.1882734,5,0,-2.4333334,0.4,0.2,0.0,0.0,0.0,2
106352,9,10.288203,5.592181200000001,11.263281,4.9244623,7.4098845,5,0,-0.41538462,0.8,0.0,0.0,0.0,0.0,0
56209,23,7.1341558,4.4616094,9.8492146,2.776957,7.3070216,5,0,-0.67368424,0.4,0.0,0.0,0.0,0.0,3
104767,5,6.954597,5.0441279,4.170411100000001,2.1550363999999997,3.2835207000000004,5,0,-0.125,0.8,0.0,0.0,0.0,0.2,0
88379,10,10.902675,5.146122900000001,12.720355,9.0699444,10.543014999999999,5,0,-2.175,0.6,0.2,0.0,0.0,0.0,0
88763,2,11.246477,7.6990428,8.0886402,4.0911441,6.696866,5,0,-0.44999999,0.6,0.2,0.0,0.0,0.0,0
48378,0,5.3770695,3.9377358,12.918032,9.7212744,10.907697,3,0,-3.5,0.333333333,0.0,0.333333333,0.0,0.0,0
105355,9,8.2609215,5.5195169,5.5683284,2.7986497999999997,4.0665498,5,0,-1.7859318,0.8,0.0,0.2,0.0,0.0,0
86063,3,8.6470394,4.7644849,5.1994562,3.0708222000000003,3.9078428999999995,5,0,-0.79000002,0.6,0.0,0.0,0.0,0.0,0
63007,2,12.191207,7.4320797999999995,12.842483,8.6661701,11.442548,5,0,-2.551152,0.4,0.0,0.0,0.0,0.0,2
33789,0,14.738192000000002,9.2009029,15.311054,3.8647367999999993,11.190719999999999,5,0,-0.75454545,0.2,0.0,0.0,0.0,0.4,2
27058,1,10.033377,6.123427400000001,8.8130236,3.3599482000000003,5.7467332,5,0,-1.2833333,0.2,0.4,0.2,0.2,0.0,0
76650,0,8.822477300000001,6.3919015,5.631022,4.217753900000001,5.2278638,4,0,-0.2888889,0.5,0.0,0.0,0.0,0.5,0
72634,0,1.4067782,1.4067782,4.911816099999999,3.7336339999999995,4.3227253,2,0,-0.63333333,0.5,0.0,0.0,0.0,0.0,0
105755,6,9.1220207,6.1472039,9.0795116,3.1461861,5.727067900000001,5,0,-0.63333333,0.8,0.0,0.0,0.0,0.0,0
94286,0,17.291706,11.220133,12.184134,4.617546599999999,7.8994765,5,0,-0.43333334,0.6,0.2,0.0,0.0,0.0,2
104797,79,7.017108400000001,4.6242027000000006,4.3905249,2.82179,3.8756216,5,0,-1.1875,0.8,0.0,0.0,0.0,0.0,1
104200,8,4.691123,3.3084269,4.3330215999999995,1.3984673,2.9054153,5,0,-2.1034455000000003,0.8,0.0,0.2,0.0,0.0,0
104277,31,5.1193271,3.08003,3.9124892,2.1639543,3.0383627,5,0,-0.15000001,0.8,0.0,0.0,0.2,0.0,3
108380,4,14.377514999999999,8.070034,13.863843,9.1104774,11.562771000000001,5,0,-1.1,0.8,0.0,0.0,0.0,0.0,2
53853,0,16.475077,13.837616,14.401848000000001,4.0148802,8.816267,3,0,-1.1799998999999999,0.333333333,0.333333333,0.0,0.0,0.0,2
111462,23,4.8683357,3.3305513999999996,5.2364545,3.0461299,4.332118,5,1,-1.9951128,1.0,0.0,0.0,0.0,0.0,3
114853,3,13.321512,7.8057623,10.646471,2.2656902999999997,4.9125624000000006,5,1,-0.11428571,1.0,0.0,0.0,0.0,0.0,2
97456,0,7.1111298,6.204039099999999,4.4830860999999995,3.3359251000000003,4.037289100000001,3,0,-0.49130434,0.666666667,0.0,0.0,0.0,0.0,0
14253,0,13.089671000000001,7.6852326,7.4164438,5.3260288000000005,6.301856,5,0,-3.547962,0.0,0.2,0.6,0.0,0.0,2
88650,3,11.134691,8.1396465,11.949083,3.911,7.526434399999999,5,0,-0.64999998,0.6,0.0,0.0,0.0,0.0,2
105581,16,8.7543211,4.670147900000001,8.1907139,3.1475465,4.320278599999999,5,0,-1.4862339,0.8,0.0,0.0,0.0,0.0,0
89806,7,12.165339,6.842314699999999,10.063483,3.6545638999999994,7.6225762,5,0,-0.71382374,0.6,0.0,0.2,0.0,0.0,0
90372,7,12.683113,7.1686678,12.928753,5.888074400000001,8.0731049,5,0,-1.2333333,0.6,0.2,0.0,0.0,0.0,2
14550,0,13.274951999999999,8.1616879,11.600247,6.006188900000001,9.169960000000001,5,0,-3.5268266,0.0,0.0,0.6,0.0,0.4,2
90051,1,12.392985000000001,8.2091198,15.673482,5.5304475,11.901603999999999,5,0,-0.80000001,0.6,0.2,0.0,0.0,0.0,2
42848,0,10.737719,8.056695900000001,9.3388186,2.4271202,6.8512783,4,0,-0.82499999,0.25,0.0,0.0,0.0,0.0,0
65612,0,14.066385999999998,8.6614199,12.984241,5.6397943,10.144051,5,0,-2.477319,0.4,0.0,0.4,0.0,0.0,2
17497,0,15.406363,8.484044099999998,13.182089999999999,5.2158098,9.1743784,5,0,-3.2315228,0.0,0.2,0.2,0.0,0.0,2
56882,6,7.8560743,4.534225,11.365368,5.347153700000001,8.277647,5,0,-2.577045,0.4,0.4,0.0,0.0,0.0,0
59640,4,10.059979,5.366605799999999,6.9258093999999994,2.0163851000000004,3.5985491,5,0,-0.63,0.4,0.0,0.0,0.0,0.0,0
85805,3,8.339797,5.4735575,5.397261599999999,2.6973214,3.8269417000000003,5,0,-1.8197465,0.6,0.0,0.2,0.0,0.0,0
47539,0,24.920085999999998,17.752932,15.178869,9.3380394,12.52908,4,0,-2.4400063,0.25,0.0,0.0,0.25,0.0,2
81083,25,14.567122,9.998855599999999,9.0505114,7.7252417,8.4781513,4,0,-0.75879633,0.5,0.0,0.25,0.0,0.0,3
82684,0,18.284520999999998,18.284520999999998,12.207550999999999,7.5018172000000005,9.854683900000001,2,0,-3.22,0.5,0.0,0.0,0.0,0.0,2
26060,0,9.275609,6.083046400000001,5.9037538,2.7482946,4.6087317,5,0,-1.9250441999999999,0.2,0.0,0.4,0.0,0.0,0
104140,15,4.3275762,2.6839359,5.451937200000001,3.0556283,4.3334107,5,0,-0.33333334,0.8,0.0,0.0,0.0,0.0,0
46118,0,16.424583,12.525507000000001,11.806535,5.445629599999999,8.4274235,4,0,-0.74666667,0.25,0.5,0.0,0.0,0.0,2
91028,2,13.377015,8.6383142,8.2092209,3.1135201,5.8282894999999995,5,0,-0.42500001,0.6,0.0,0.0,0.0,0.0,2
36560,1,17.347143,9.2007656,15.330873,5.7899232000000005,11.392733,5,0,-0.18421052,0.2,0.2,0.0,0.0,0.6,2
7452,0,9.4369211,4.8095179,10.081918,2.6095142000000005,5.548018,5,0,-2.6510639,0.0,0.2,0.4,0.0,0.0,0
61153,1,11.063614999999999,7.388811099999999,12.050294000000001,7.139769599999999,8.2429409,5,0,-2.5044649,0.4,0.4,0.0,0.0,0.0,2
29460,0,11.651567,6.777715700000001,8.3765287,4.890788099999999,6.279088,5,0,-1.2083334,0.2,0.2,0.0,0.0,0.4,0
105665,15,8.9188614,5.8443184,11.70079,5.7887262999999995,8.895235099999999,5,0,-0.34615386,0.8,0.0,0.0,0.0,0.0,0
3924,0,7.0222745,7.0222745,5.1769395,3.5047762000000002,4.340858,2,0,-0.58888888,0.0,0.0,0.0,0.0,0.0,0
25064,3,8.380247099999998,5.7052779000000005,9.3283968,5.0739245,7.1068797,5,0,-1.52,0.2,0.4,0.0,0.0,0.0,0
63718,0,12.673686,8.7247591,11.381426,2.2228668,6.103246700000001,5,0,-2.6875,0.4,0.0,0.6,0.0,0.0,2
104160,5,4.4322882,2.7074347000000003,5.7793679000000004,3.7946817999999998,4.513627099999999,5,0,-0.48333332,0.8,0.0,0.0,0.0,0.0,0
107212,1,11.842419,9.0480661,11.18903,7.9236879,9.278559699999999,5,0,-0.74000001,0.8,0.0,0.0,0.0,0.0,2
88756,14,11.240084,6.3565969,8.0437298,4.106739,5.8148928,5,0,-2.6372037,0.6,0.0,0.0,0.0,0.0,0
33119,0,14.20415,10.105383999999999,13.163795,5.4879417,8.660374599999999,5,0,-3.0125246,0.2,0.0,0.4,0.0,0.2,2
89541,3,11.924824000000001,6.1681113,10.577624,2.7954319,7.267248599999999,5,0,-1.8331613999999998,0.6,0.0,0.2,0.0,0.0,0
71355,0,20.273876,11.990179,11.685899000000001,2.7906611,7.4132242,5,0,-0.89999998,0.4,0.0,0.2,0.0,0.0,2
111662,16,5.480988,3.1667278,3.529928,2.6717241,3.2510738,5,1,-0.18181819,1.0,0.0,0.0,0.0,0.0,0
31941,0,13.312326,7.576862299999999,13.09583,3.2388451000000003,8.3952484,5,0,-2.2732267000000004,0.2,0.2,0.4,0.0,0.0,2
64829,3,13.496460999999998,7.7961092,10.998277,2.6008763,5.9807763,5,0,-1.2444445,0.4,0.4,0.0,0.0,0.0,2
40912,0,7.7262144,4.694992500000001,5.210743900000001,3.2110536,4.322207499999999,4,0,-1.1272726999999998,0.25,0.0,0.0,0.0,0.5,0
115734,0,17.31645,9.7768145,13.838526000000002,4.419899,7.5849118,5,1,-1.6900001,1.0,0.0,0.0,0.0,0.0,2
11134,0,11.384238,9.997882800000001,12.387602000000001,7.4792547,10.516374,3,1,-3.3399998999999996,0.0,0.0,0.0,0.0,0.0,2
86036,60,8.6020536,4.094515299999999,6.682334399999999,4.7337203,5.7648149,5,0,-0.73172796,0.6,0.0,0.2,0.0,0.0,3
86958,20,9.6100807,6.4988165,7.4530009999999995,4.9707274,6.164720099999999,5,0,-3.5104464999999996,0.6,0.2,0.0,0.0,0.0,3
81039,0,14.486127,10.118121,12.744527,1.9052761000000003,8.0409117,4,0,-1.0625,0.5,0.0,0.0,0.0,0.25,2
97703,0,7.8385234,5.9813004,7.3942356,3.6551769,5.9001102,3,0,-5.4843965,0.666666667,0.0,0.333333333,0.0,0.0,0
85429,104,7.9122663,4.2979355,5.0434756,1.3712525,3.5003078000000003,5,0,-0.62666667,0.6,0.2,0.0,0.0,0.0,1
37246,0,18.124212,10.144666,11.430835,4.3834862999999995,8.0639143,5,0,-1.9194182,0.2,0.0,0.2,0.0,0.4,2
