,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
4,1.1310133847500436,1.717458824157199,0.012558186279849008,-0.2484721739482542,-0.5824601347786603,-0.18626923190629174,0.028319170106766347,0.0,-0.5179697702828123,1.1120260822092691,0.4271011140863767,-0.9008192992698068,0.873333764609373,0.0,2,5HT2B,543,dE(class),ef,4,0,0
6,1.2718197139846605,-0.7254895463576762,0.7356080835715139,0.8046706848482413,-0.5824601347786603,-0.18626923190629174,-0.36622775835767823,0.0,1.930614598326846,2.0226616157535275,-0.7418071977193716,-0.9008192992698068,-0.6404447607135402,0.0,2,5HT2B,3,dU(class),ef,6,1,0
8,0.18022396594350928,-0.7300135248215925,0.002712019907727812,-0.4156840073872267,-0.36673378727481437,-0.8970916005254498,-1.2434520592048213,0.0,-0.5179697702828123,0.20139055185223534,1.5960094258921251,-0.5459510900901742,-0.6404447607135402,0.0,2,5HT2C,2,dE(class),ef,6,1,0
11,-1.4587366741111216,-0.6802497617185118,-1.507967628523296,-1.3995099750409612,-2.846351996614102,-1.639772661038707,-2.2757541173132094,0.0,-0.5179697702828123,-0.709244981692023,-0.7418071977193716,1.2283899533239115,-0.6404447607135402,0.0,2,5HT2C,13,dU,ef,4,0,0
12,0.5602783969190636,-0.6395339555432639,-0.3546940093760912,0.013109679543763455,-1.8070426809389104,-0.26921062702892984,-0.8981123093706462,0.0,-0.5179697702828123,-0.2539272149198939,-0.7418071977193716,-0.9008192992698068,0.873333764609373,0.0,2,A2A,22,dE(class),ef,5,0,0
16,0.9599596030945633,-0.6531058909350131,-0.9090753850463279,-0.8845019405944479,0.03642686129847405,-1.514412927382681,-0.681535045883697,0.0,-0.5179697702828123,0.6567083154371401,0.4271011140863767,-0.9008192992698068,0.873333764609373,0.0,2,A2C,19,dE(class),ef,6,1,0
18,1.1810778573667964,-0.7119176109659268,0.38398971039405505,-0.2953729659780909,0.11144349367675713,-1.514412927382681,-1.5707866701171382,0.0,-0.5179697702828123,1.5673438489813987,-0.7418071977193716,-0.9008192992698068,-0.6404447607135402,0.0,2,A2C,6,dU(class),ef,6,1,0
19,-0.6131076800360764,-0.6531058909350131,-0.08048860225375741,0.107447982743576,-0.20695794771119982,-1.244830616442598,-0.989440009954179,0.0,1.930614598326846,-1.164562748464152,-0.7418071977193716,1.583258162503544,-0.6404447607135402,0.0,2,A2C,19,dU,ef,3,1,0
23,-0.951253140984147,-0.6757257832545953,-2.0402047849853195,-1.985846386153934,0.8739443507056894,2.362632691311473,1.8924216458172896,0.0,1.930614598326846,-1.164562748464152,-0.7418071977193716,1.583258162503544,-0.6404447607135402,0.0,2,Beta 2,14,dU,ef,3,0,1
24,1.137840176236064,1.8260343072911935,-1.3200787653998425,-1.441054297491085,-0.5545788612221269,0.10982499814949345,-0.08823503409758872,0.0,-0.5179697702828123,1.1120260822092691,0.4271011140863767,-0.9008192992698068,0.873333764609373,0.0,2,H1,567,dE(class),ef,3,0,0
30,0.9098951304778107,-0.6938216971102611,0.641136259946819,0.9428210879349164,0.14084989508962084,-0.5087880007205813,0.19803098333424654,0.0,-0.5179697702828123,1.1120260822092691,-0.7418071977193716,-0.9008192992698068,-0.6404447607135402,0.0,2,M1,10,dU(class),ef,5,1,0
31,-1.035691880499562,-0.6531058909350131,-1.4564393922636663,-1.0588630308914144,0.6903800090738055,1.445284485923266,1.1653953923726472,0.0,1.930614598326846,-1.164562748464152,-0.7418071977193716,1.583258162503544,-0.6404447607135402,0.0,2,M1,19,dU,ef,3,0,1
32,0.6754266839375945,-0.4947666446979379,-0.29884373462226177,-0.05834000174948765,0.6959290901461246,-1.0205723570260001,0.09667202048017982,0.0,-0.5179697702828123,-1.164562748464152,2.7649177376978735,-0.9008192992698068,-0.6404447607135402,0.0,2,M2,54,dE(class),ef,3,0,0
34,1.2812068026003014,-0.6938216971102611,0.021644333936722798,0.06440727082183204,-0.6039505191678665,-1.2084222230101367,-0.3600108949076067,0.0,1.930614598326846,2.0226616157535275,-0.7418071977193716,-0.9008192992698068,-0.6404447607135402,0.0,2,M2,10,dU(class),ef,6,1,0
35,-0.5378007003259571,-0.6531058909350131,-1.4176640067241812,-1.4288922525422278,0.3195376442691545,0.13099859635684064,0.38038762975610657,0.0,1.930614598326846,-1.164562748464152,-0.7418071977193716,1.583258162503544,-0.6404447607135402,0.0,2,M2,19,dU,ef,3,0,0
36,1.2749487435232076,-0.6938216971102611,-0.0028461332645787017,-0.09072138362016952,-0.3410642033102159,-0.2179983506431438,-0.695435413725969,0.0,-0.5179697702828123,1.5673438489813987,-0.7418071977193716,-0.9008192992698068,0.873333764609373,0.0,2,M4,10,dE(class),ef,6,0,0
40,1.0487644652668853,-0.4404789031309407,-1.4912280614248599,-1.3865468888879653,-0.5534942734620818,0.48393830745600297,-0.08147647086707671,0.0,-0.5179697702828123,0.6567083154371401,0.4271011140863767,-0.9008192992698068,-0.6404447607135402,0.0,2,OPRD,66,dE(class),ef,5,0,0
41,-0.5913847053676674,-0.7254895463576762,-0.008653151260763617,0.07465060316422571,-0.8784755963818025,0.34836671828537846,-0.46814636245362534,0.0,-0.5179697702828123,0.20139055185223534,0.4271011140863767,-0.1910828809105416,0.873333764609373,0.0,2,OPRD,3,dE,ef,6,0,0
