,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
3,-0.8083741425831968,-0.7254895463576762,-0.8429399969701279,-0.9096251875268017,0.35296969356638097,1.2952728435120382,1.193780622635001,0.0,-0.5179697702828123,-0.709244981692023,-0.7418071977193716,1.2283899533239115,-0.6404447607135402,0.0,-1.7320508075688772,5HT1B,3,dU,ef,5,1,1
6,1.2718197139846605,-0.7254895463576762,0.7356080835715139,0.8046706848482413,-0.5824601347786603,-0.18626923190629174,-0.36622775835767823,0.0,1.930614598326846,2.0226616157535275,-0.7418071977193716,-0.9008192992698068,-0.6404447607135402,0.0,-1.7320508075688772,5HT2B,3,dU(class),ef,6,1,1
8,0.18022396594350928,-0.7300135248215925,0.002712019907727812,-0.4156840073872267,-0.36673378727481437,-0.8970916005254498,-1.2434520592048213,0.0,-0.5179697702828123,0.20139055185223534,1.5960094258921251,-0.5459510900901742,-0.6404447607135402,0.0,-1.7320508075688772,5HT2C,2,dE(class),ef,6,1,0
11,-1.4587366741111216,-0.6802497617185118,-1.507967628523296,-1.3995099750409612,-2.846351996614102,-1.639772661038707,-2.2757541173132094,0.0,-0.5179697702828123,-0.709244981692023,-0.7418071977193716,1.2283899533239115,-0.6404447607135402,0.0,-1.7320508075688772,5HT2C,13,dU,ef,4,0,0
18,1.1810778573667964,-0.7119176109659268,0.38398971039405505,-0.2953729659780909,0.11144349367675713,-1.514412927382681,-1.5707866701171382,0.0,-0.5179697702828123,1.5673438489813987,-0.7418071977193716,-0.9008192992698068,-0.6404447607135402,0.0,-1.7320508075688772,A2C,6,dU(class),ef,6,1,0
23,-0.951253140984147,-0.6757257832545953,-2.0402047849853195,-1.985846386153934,0.8739443507056894,2.362632691311473,1.8924216458172896,0.0,1.930614598326846,-1.164562748464152,-0.7418071977193716,1.583258162503544,-0.6404447607135402,0.0,-1.7320508075688772,Beta 2,14,dU,ef,3,0,1
28,1.0077776828250022,-0.7164415894298433,0.9628152138092798,1.5986495730928763,0.10613616073220417,-0.5087880007205813,0.503835031682353,0.0,-0.5179697702828123,1.1120260822092691,0.4271011140863767,-0.9008192992698068,-0.6404447607135402,0.0,-1.7320508075688772,M1,5,dE(class),ef,5,1,1
29,-1.1292824056093194,-0.7254895463576762,-0.35819386458078006,-0.028960729947183326,0.3970312186806871,1.0663086893367095,0.4895952466843168,0.0,-0.5179697702828123,-0.709244981692023,0.4271011140863767,0.5186535349646462,0.873333764609373,0.0,-1.7320508075688772,M1,3,dE,ef,5,1,0
33,0.8606652326195794,-0.734537503285509,1.2761788813884158,0.07476674875548417,0.816998556660655,-1.0205723570260001,-0.941399982215036,0.0,-0.5179697702828123,-1.164562748464152,3.933826041321264,-0.9008192992698068,2.387112289932286,0.0,-1.7320508075688772,M2,1,dE,ef,5,1,0
34,1.2812068026003014,-0.6938216971102611,0.021644333936722798,0.06440727082183204,-0.6039505191678665,-1.2084222230101367,-0.3600108949076067,0.0,1.930614598326846,2.0226616157535275,-0.7418071977193716,-0.9008192992698068,-0.6404447607135402,0.0,-1.7320508075688772,M2,10,dU(class),ef,6,1,1
36,1.2749487435232076,-0.6938216971102611,-0.0028461332645787017,-0.09072138362016952,-0.3410642033102159,-0.2179983506431438,-0.695435413725969,0.0,-0.5179697702828123,1.5673438489813987,-0.7418071977193716,-0.9008192992698068,0.873333764609373,0.0,-1.7320508075688772,M4,10,dE(class),ef,6,0,1
38,0.5052074770406357,-0.7300135248215925,0.9168588647558056,0.7806544772188958,0.2600706257694171,-0.7310029040919239,-0.41112170671499354,0.0,-0.5179697702828123,0.6567083154371401,0.4271011140863767,-0.9008192992698068,0.873333764609373,0.0,-1.7320508075688772,M4,2,dU(class),ef,6,1,1
41,-0.5913847053676674,-0.7254895463576762,-0.008653151260763617,0.07465060316422571,-0.8784755963818025,0.34836671828537846,-0.46814636245362534,0.0,-0.5179697702828123,0.20139055185223534,0.4271011140863767,-0.1910828809105416,0.873333764609373,0.0,-1.7320508075688772,OPRD,3,dE,ef,6,0,0
