,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,quality,quality_pred
0,1.0989721975301308,0.10321532950639896,0.9862826463484928,1.267671533096628,1.4788733039445359,0.5290519346219124,1.113611052275326,0.0,-0.5773502691896258,0.6672672459314575,0.4173650061841516,-0.743315535802422,-0.7276068751089987,0.0,0.8230548917531012,5HT1B,170,0,1
1,0.05498353716543682,-0.521209914363574,1.3763054697559196,1.7096727905547608,1.387320255533952,0.18491068387448378,1.404479933139649,0.0,-0.5773502691896258,-0.9655749566504845,2.828807264137027,-0.34068628683175933,2.4253562503633295,0.0,0.8230548917531012,5HT1B,39,1,1
2,1.0711465325956868,-0.11128189167030929,1.6306125285763309,1.6108216895572849,1.4788733039445359,0.8332070754624433,1.3046768303494243,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,0.8230548917531012,5HT1B,125,0,1
5,-0.26617636871852896,0.5655760062650812,1.271159827177744,1.587614120805298,1.8416688262487666,0.2438157401284156,0.824778036237836,0.0,-0.5773502691896258,1.0754777972913117,0.4173650061841516,-0.743315535802422,-0.7276068751089987,0.0,0.8230548917531012,5HT2B,267,0,1
8,0.5799562791314794,1.966957851286242,0.38212926690329746,0.44236113347304,0.18815200517482286,-0.2861325949430277,-0.25885515833758954,0.0,-0.5773502691896258,-0.14915385393077654,0.4173650061841516,-0.34068628683175933,-0.7276068751089987,0.0,0.8230548917531012,5HT2C,561,0,1
10,1.044034273803899,1.8811589628155587,0.18201571706116992,-0.017792813547317484,-0.17387072661820022,-0.5450099076253386,-0.6687096630572877,0.0,-0.5773502691896258,0.6672672459314575,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,0.8230548917531012,5HT2C,543,0,1
11,-0.8301816091431533,-0.3543787423372453,-1.2081127532698097,-0.982249364650328,-2.136149579739428,-0.9780661978466614,-1.6565068577592386,0.0,-0.5773502691896258,-0.5573644052906306,-0.7883561227922861,1.2698307062324865,-0.7276068751089987,0.0,0.8230548917531012,5HT2C,74,0,0
12,0.6647032781372818,-0.3734451619973972,-0.13974085515086362,0.28465337091289716,-1.3840272990615452,-0.2507961169150082,-0.8145175115038752,0.0,-0.5773502691896258,-0.14915385393077654,-0.7883561227922861,-0.743315535802422,0.8488746876271653,0.0,0.8230548917531012,A2A,70,0,1
13,0.7183335260495496,2.0003240856915077,0.05015201127391669,-0.011865673489560115,-0.7226830476153783,-1.3502500277220528,-1.12118426289079,0.0,-0.5773502691896258,-0.14915385393077654,-0.7883561227922861,-0.743315535802422,0.8488746876271653,0.0,0.8230548917531012,A2A,568,0,1
14,1.14606171189686,1.966957851286242,1.076830276931477,0.7460317393304661,1.2657037185346849,0.24258682277438548,0.9171957182043745,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,0.8230548917531012,A2A,561,0,1
