,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
0,0.9661722257120537,-0.5404651753619618,-0.23337536480618254,0.19548615084495005,-2.57508047510241,-0.2539175764128668,-1.4142634057268362,0.08804509063256206,-0.3040344960525302,0.7432889068280304,0.7957587675990379,-0.9763250612123255,1.01074599400482,-0.07542070101517723,0.47583095143088644,5HT1B,81,dE(class),moefrags,5,0,1
1,-1.2020513331887215,-0.1679210643225414,-1.1064741367848547,-0.9615171263787093,-1.685922151356696,-0.5519534868136038,-1.50460981112941,0.08804509063256206,-0.3040344960525302,-0.9486333145882501,2.4509370042050365,-0.18635250051575694,2.673998895531739,-0.07542070101517723,0.47583095143088644,5HT1B,164,dE,moefrags,5,0,0
2,0.9544680014605347,1.2863475137108586,-0.14444245154292024,-0.35674357182921324,-0.20231872818310875,-0.666152271521777,-1.2696408523294898,0.08804509063256206,-0.3040344960525302,0.17931483565448264,0.7957587675990379,-0.9763250612123255,1.01074599400482,-0.07542070101517723,0.47583095143088644,5HT1B,488,dU(class),moefrags,4,0,1
3,-2.034391696729275,-0.6840966398590878,-0.11318239199573091,-0.13569663488671335,0.8176788886772579,-0.40125996415059156,-0.6250786383690108,0.08804509063256206,-0.3040344960525302,-0.9486333145882501,-0.8594194690069608,1.3935926181124767,-0.6525069075220991,-0.07542070101517723,0.47583095143088644,5HT1B,49,dU,moefrags,3,0,0
4,1.2253318407788891,0.03854916589207716,0.39326798148781966,-0.3518663512729129,0.3637720901838781,-0.11836742845294267,0.26644814431369224,0.08804509063256206,-0.3040344960525302,0.7432889068280304,0.7957587675990379,-0.9763250612123255,1.01074599400482,-0.07542070101517723,0.47583095143088644,5HT2B,210,dE(class),moefrags,5,0,1
6,1.2253318407788891,-0.5314882088308914,0.2527552641449194,-0.5062913768570415,-0.2888773753627625,-0.11836742845294267,0.1159014470928588,0.08804509063256206,-0.3040344960525302,0.7432889068280304,0.7957587675990379,-0.9763250612123255,1.01074599400482,-0.07542070101517723,0.47583095143088644,5HT2B,83,dU(class),moefrags,5,0,1
7,-1.2437775086571898,-0.8232396210906785,0.2157991825223132,-0.42261011715471997,-0.2308953919977065,-0.24204080465966565,-0.9154704628624787,0.08804509063256206,3.2891004572955533,-1.5126073897096164,-0.8594194690069608,1.7885788984607607,-0.6525069075220991,-0.07542070101517723,0.47583095143088644,5HT2B,18,dU,moefrags,3,0,0
9,-0.4346484698428072,-0.7020505729212285,0.20112529594804832,0.9676192191259568,-0.3925505352729546,-0.5595781892084623,-0.6322674792502433,0.08804509063256206,-0.3040344960525302,-0.9486333145882501,2.4509370042050365,0.20863377983252746,1.01074599400482,-0.07542070101517723,0.47583095143088644,5HT2C,45,dE,moefrags,4,0,0
10,1.2379955650143117,-0.2891101124919914,0.08368151842678449,0.7281017478734886,-1.1751104859654224,-0.9399335805356605,-0.3512005384102366,0.08804509063256206,-0.3040344960525302,1.3072629819493966,0.7957587675990379,-0.9763250612123255,-0.6525069075220991,-0.07542070101517723,0.47583095143088644,5HT2C,137,dU(class),moefrags,4,0,1
11,-0.8460507202600964,-0.7334699557799749,-1.8896530984200175,-1.7945626280296874,0.8382484934575322,0.8956600970517575,1.5128693399025608,0.08804509063256206,-0.3040344960525302,-0.9486333145882501,-0.8594194690069608,1.3935926181124767,-0.6525069075220991,-0.07542070101517723,0.47583095143088644,5HT2C,38,dU,moefrags,3,0,0
12,1.1507515382293254,-0.6840966398590878,0.06215909548568819,0.42155018429638536,-1.5039237057509038,0.31398879774038146,-0.7166408649065191,0.08804509063256206,-0.3040344960525302,0.7432889068280304,0.7957587675990379,-0.9763250612123255,1.01074599400482,-0.07542070101517723,0.47583095143088644,A2A,49,dE(class),moefrags,5,0,1
13,-0.33791490443941025,1.3761171790215625,0.8451271913717765,0.8327323250040777,0.509926915544103,0.31398879774038146,-0.06102644182868694,0.08804509063256206,-0.3040344960525302,-0.38465923946688374,0.7957587675990379,0.20863377983252746,-0.6525069075220991,-0.07542070101517723,0.47583095143088644,A2A,508,dE,moefrags,3,0,0
