,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
0,-0.18712812850817898,-0.9706013017782609,-0.33790302688952367,-0.01657781260688603,-1.7924577508754107,-0.9897065533822994,-1.4063661527759526,0.14002800840280047,-0.14002800840280097,0.5787955613865058,0.0,-0.9355546962728076,0.0,0.0,2.53546276418555,5HT1B,7,dE(class),rec_gh,6,0,1
3,-1.803453992962099,-0.9928255499915897,0.09531573826529627,-0.633354882979906,0.9771137155276558,-0.16345867109228654,0.1531233863187436,0.14002800840280047,-0.14002800840280097,-0.605363227273885,0.0,1.0534951515525375,0.0,0.0,2.53546276418555,5HT1B,2,dU,rec_gh,5,1,0
4,-0.020516113116935887,-0.9883807003489239,-0.1353263032497281,-0.27450976833773316,-0.2630754270855523,-0.5875551854660256,-0.965323011965849,0.14002800840280047,-0.14002800840280097,-0.605363227273885,0.0,0.058970229380283685,0.0,0.0,2.53546276418555,5HT2B,3,dE(class),rec_gh,5,1,1
24,1.3983398542378822,-0.9794910010635924,-1.9216813010138878,-1.7033180842284494,-1.6265213075985911,-0.17296136678120863,-1.0836289033914737,0.14002800840280047,-0.14002800840280097,1.7629543541914525,0.0,-0.9355546962728076,0.0,0.0,2.53546276418555,H1,5,dE(class),rec_gh,6,1,1
29,-0.048096445562862876,-0.9972703996342553,0.653314419676923,0.8833549219622217,0.5019189482143416,0.10914001163051525,-0.30930155846994933,0.14002800840280047,-0.14002800840280097,-1.1974426236763585,0.0,-0.43829223344626195,0.0,0.0,2.53546276418555,M1,1,dE,rec_gh,5,1,1
34,0.21942006031474742,-0.9972703996342553,-0.40864084764594977,-0.7066250650996581,0.6427969188172759,2.1634378365907465,1.687206797160117,0.14002800840280047,-0.14002800840280097,1.170874957788979,0.0,-0.43829223344626195,0.0,0.0,2.53546276418555,M2,1,dU(class),rec_gh,6,1,1
47,-1.0380924297907683,-0.9972703996342553,0.41649218624303863,0.67408095806867,1.1640286835899327,-0.17436129097133315,0.24247478506811973,0.14002800840280047,-0.14002800840280097,-1.1974426236763585,0.0,1.5507576143790833,0.0,0.0,2.53546276418555,OPRK,1,dU,rec_gh,5,1,0
