,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
1,-2.3682588924906276,0.18505960531483356,0.10257764699533245,0.18981606420486272,-1.1709557569913696,0.11834605613411758,-0.9756377833009425,0.14002800840280047,-0.14002800840280097,-0.605363227273885,0.0,0.556232688725992,0.0,0.0,1,5HT1B,267,dE,rec_gh,3,0,0
12,0.6862555880989375,1.5051799491865605,0.597252951505753,-0.32818773893818043,0.4582059913321893,0.5904297724242568,-0.0768957246271392,0.14002800840280047,-0.14002800840280097,0.5787955613865058,0.0,-0.9355546962728076,0.0,0.0,1,A2A,564,dE(class),rec_gh,3,0,1
14,0.6862555880989375,1.5051799491865605,0.597252951505753,-0.32818773893818043,0.4582059913321893,0.5904297724242568,-0.0768957246271392,0.14002800840280047,-0.14002800840280097,0.5787955613865058,0.0,-0.9355546962728076,0.0,0.0,1,A2A,564,dU(class),rec_gh,3,0,1
18,0.7703124970060614,1.4296175052612428,0.002123189666116676,0.3535850299591598,0.4732060714012544,-0.0748735452056452,0.3792998782310176,0.14002800840280047,-0.14002800840280097,1.170874957788979,0.0,-0.43829223344626195,0.0,0.0,1,A2C,547,dU(class),rec_gh,3,0,1
26,1.3559435315686528,0.7851143070747095,0.9848873044977132,-0.07484516347350584,0.8839990531005724,-0.17296136678120863,-0.33091570685522215,0.14002800840280047,-0.14002800840280097,1.7629543541914525,0.0,-1.432817159099353,0.0,0.0,1,H1,402,dU(class),rec_gh,4,0,1
29,-0.048096445562862876,-0.9972703996342553,0.653314419676923,0.8833549219622217,0.5019189482143416,0.10914001163051525,-0.30930155846994933,0.14002800840280047,-0.14002800840280097,-1.1974426236763585,0.0,-0.43829223344626195,0.0,0.0,1,M1,1,dE,rec_gh,5,1,0
31,0.25695533716072083,-0.8861491585676117,1.6178595192861105,0.45752640344270995,1.095806847291766,0.282225171467089,0.49816924107118754,0.14002800840280047,-0.14002800840280097,-0.605363227273885,0.0,1.0534951515525375,0.0,0.0,1,M1,26,dU,rec_gh,4,0,1
32,0.3650361929713474,-0.9883807003489239,1.5211291177158879,1.0103998839945276,0.6960741602342136,0.865759972727965,0.937482519003119,0.14002800840280047,-0.14002800840280097,0.5787955613865058,0.0,0.058970229380283685,0.0,0.0,1,M2,3,dE(class),rec_gh,5,1,1
34,0.21942006031474742,-0.9972703996342553,-0.40864084764594977,-0.7066250650996581,0.6427969188172759,2.1634378365907465,1.687206797160117,0.14002800840280047,-0.14002800840280097,1.170874957788979,0.0,-0.43829223344626195,0.0,0.0,1,M2,1,dU(class),rec_gh,6,1,1
36,1.3950784481290315,-0.9172631060662719,1.2375335684632442,1.4500996217208402,1.6118649385353667,-1.445291320590209,0.23410756866791058,0.14002800840280047,-0.14002800840280097,1.170874957788979,0.0,-1.432817159099353,0.0,0.0,1,M4,19,dE(class),rec_gh,5,1,1
37,0.8389404650592559,-0.8505903614262857,1.2375335684632442,1.2162813425668941,1.6118649385353667,-1.3459746467361378,-0.06343810473067883,0.14002800840280047,-0.14002800840280097,-0.605363227273885,0.0,-0.43829223344626195,0.0,0.0,1,M4,34,dE,rec_gh,4,0,1
38,-0.5561752835371225,1.478510851330566,-1.415410899253269,-1.3616272662367754,1.6118649385353667,1.6161022559348759,1.726263682604298,0.14002800840280047,-0.14002800840280097,-0.605363227273885,0.0,0.556232688725992,0.0,0.0,1,M4,558,dU(class),rec_gh,3,0,1
41,-0.6017087589551232,-0.810586714642294,1.1127724328074362,0.9187678406665789,0.42373620604477924,1.8121132561474422,1.4826344707133554,0.14002800840280047,-0.14002800840280097,-1.1974426236763585,0.0,0.556232688725992,0.0,0.0,1,OPRD,43,dE,rec_gh,3,0,1
44,-0.1526698344767653,1.1940404741999582,0.5078602681647191,1.3714241525421793,0.5179077837691646,-0.17436129097133315,0.17650225729393265,0.14002800840280047,-0.14002800840280097,0.5787955613865058,0.0,-0.9355546962728076,0.0,0.0,1,OPRK,494,dE(class),rec_gh,3,0,1
46,0.39061575280812494,1.269602918125276,0.5016299182992897,0.179531009129975,0.4982058902313768,0.48551707550857703,-0.048255291386257754,0.14002800840280047,-0.14002800840280097,0.5787955613865058,0.0,-1.432817159099353,0.0,0.0,1,OPRK,511,dU(class),rec_gh,3,0,1
48,0.8029412336882773,1.0829192331333146,1.1506153438196371,2.00882397739825,0.41840288619155463,1.1569929420124665,1.180595758855796,0.14002800840280047,-0.14002800840280097,-0.605363227273885,0.0,0.058970229380283685,0.0,0.0,1,OPRM,469,dE(class),rec_gh,3,0,1
49,-0.5834914552962669,-0.07274167395977983,1.2166506853113863,1.994140628931024,0.7275031819409481,1.7570593270473729,1.4459270332318361,0.14002800840280047,-0.14002800840280097,-1.1974426236763585,0.0,1.0534951515525375,0.0,0.0,1,OPRM,209,dE,rec_gh,3,0,1
50,-0.05008743444287216,1.358499910978591,0.46302708004180343,0.3007910019195676,0.41840288619155463,0.6812008103784121,0.9165805392323716,0.14002800840280047,-0.14002800840280097,0.5787955613865058,0.0,-0.9355546962728076,0.0,0.0,1,OPRM,531,dU(class),rec_gh,3,0,1
51,-0.5476830066435202,1.0695846842053174,0.900312761439701,0.9887766058736522,0.682816368997717,1.3001849690726508,1.210738782535463,0.14002800840280047,-0.14002800840280097,-0.605363227273885,0.0,1.0534951515525375,0.0,0.0,1,OPRM,466,dU,rec_gh,3,0,1
