,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
1,-0.8196409294232059,-0.6274861938563832,1.4229944778379482,2.1772557104104324,1.3574202005339626,0.6807871609505608,1.750167877953594,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,0.8305184426448999,0.17604410908106818,1.3939106151341534,-0.1520816052569993,-0.6847821213147408,5HT1B,26,dE,moefrags,4,1,1
3,-0.6498079308982758,-0.7416877294587816,-1.050925601036568,-0.9404642156557271,0.3246293328883298,1.1866454080186468,1.0936089771312227,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,-0.6090468578052339,1.278971049293182,-0.483896431160561,-0.1520816052569993,-0.6847821213147408,5HT1B,2,dU,moefrags,5,1,1
4,1.159099087223627,-0.7464461267755482,1.1586821054719367,0.9418849913338204,0.3595900398046789,-0.25946972030705806,0.2612011086748563,0.06213697660011978,-0.5891945850628274,0.893895575967301,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,-0.6847821213147408,5HT2B,1,dE(class),moefrags,6,1,1
5,-1.1703705779600506,-0.6560365777569828,0.33180011746447086,0.11359654539791984,0.07807325989850368,-0.1517306196543218,-0.559670478449456,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,-0.6847821213147408,5HT2B,20,dE,moefrags,3,0,0
6,1.2684327084258826,-0.736929332142015,0.762771754605118,0.6593166172144519,-0.44387999412211954,0.5378057696253257,-0.2189970102855065,0.06213697660011978,1.6972321629421747,1.741344437228406,-0.6090468578052339,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,-0.6847821213147408,5HT2B,3,dU(class),moefrags,6,1,1
7,-1.633763887832739,-0.6703117697072826,-1.4350868550467992,-1.4647461417330165,0.4839620663559156,1.4394918065255096,1.393144559691558,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,-0.6847821213147408,5HT2B,17,dU,moefrags,3,0,1
11,-1.5191016313895693,-0.665553372390516,-1.3533502999033415,-1.2887607488010646,-2.307240029045978,-1.67821666838018,-2.0790054366083384,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,-0.6847821213147408,5HT2C,18,dU,moefrags,3,0,0
12,0.8599893434611935,-0.11833768096235704,-0.27422398785555196,0.09713580610449703,-1.5415934821454782,-0.3404278032676244,-0.9623546735974392,0.06213697660011978,-0.5891945850628274,0.04644671767226717,-0.6090468578052339,-0.9268828337045417,3.2717176614288674,-0.1520816052569993,-0.6847821213147408,A2A,133,dE(class),moefrags,5,0,0
13,-0.7156997081629076,-0.6941037562911155,-0.2966005554543209,-0.11367178936107648,-1.3005057594752125,-1.484316090301031,-1.2107376069215914,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,-0.6090468578052339,-0.5592405194426718,3.2717176614288674,1.4954691198020997,-0.6847821213147408,A2A,12,dE,moefrags,5,0,0
15,-0.5976255643579457,-0.736929332142015,-0.3943450459652728,-0.8488398812523991,-1.381999186880759,-0.3247790993038354,-1.1333300387309964,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,-0.6090468578052339,-0.5592405194426718,-0.483896431160561,9.733222733564741,-0.6847821213147408,A2A,3,dU,moefrags,3,0,0
