,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
13,-0.7156997081629076,-0.6941037562911155,-0.2966005554543209,-0.11367178936107648,-1.3005057594752125,-1.484316090301031,-1.2107376069215914,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,-0.6090468578052339,-0.5592405194426718,3.2717176614288674,1.4954691198020997,0.5773502691896257,A2A,12,dE,moefrags,5,0,0
14,0.4386222059917731,-0.02316973462702505,-0.7027443567050511,-0.6630854633103475,1.2316958220533845,-0.4995217043627501,0.5431791329108442,0.06213697660011978,-0.5891945850628274,1.3176200065978536,-0.6090468578052339,-0.5592405194426718,-0.483896431160561,-0.1520816052569993,0.5773502691896257,A2A,153,dU(class),moefrags,5,0,1
16,1.0891934647851151,1.9468067545143473,-0.8020919320217994,-0.8224736240034443,0.09367653787101278,-1.80272098478876,-1.3190859934589851,0.06213697660011978,-0.5891945850628274,0.893895575967301,0.8305184426448999,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,A2C,567,dE(class),moefrags,3,0,1
17,-0.9511675217243851,-0.6607949750737494,-0.4564395084991098,-1.04432039530947,0.12166051423862834,-1.6044827830818202,-2.058838577735381,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,A2C,19,dE,moefrags,3,1,0
20,0.8463936623156183,-0.7274125375084818,1.6156799779570148,1.0969144661342944,1.0139416260348844,-0.19078053513500642,0.35473466152316246,0.06213697660011978,-0.5891945850628274,0.04644671767226717,0.8305184426448999,-0.5592405194426718,-0.483896431160561,-0.1520816052569993,0.5773502691896257,Beta 2,5,dE(class),moefrags,5,1,1
21,-0.918038428540564,-0.6988621536078822,0.8840030190079606,1.198732507495154,0.5594558920403835,-0.19078053513500642,0.22165102653901486,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,Beta 2,11,dE,moefrags,3,0,0
22,0.5070360199394593,-0.4704590824030854,1.3267570384970844,0.3196674712849165,0.5629128340599447,1.6496832062705922,1.1122793974860499,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,0.8305184426448999,-0.5592405194426718,1.3939106151341534,-0.1520816052569993,0.5773502691896257,Beta 2,59,dU(class),moefrags,5,0,1
24,1.105848424012833,1.9468067545143473,-1.1761350782780242,-1.3795194272703224,-0.4196627124283643,0.6325882537123487,0.054080391173505486,0.06213697660011978,-0.5891945850628274,0.893895575967301,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,H1,567,dE(class),moefrags,3,0,1
25,-0.5626073229417236,-0.6703117697072826,0.23279026692643962,0.6180707023483567,-0.6431706279989711,0.37117768749170277,0.05838853983708355,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,-0.6090468578052339,1.278971049293182,-0.483896431160561,1.4954691198020997,0.5773502691896257,H1,17,dE,moefrags,3,0,0
26,0.5555685711290297,1.927773165247281,0.16187317674868046,0.5690459041662522,-0.16353048253449365,0.6617553379128824,0.15362783224679127,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.5592405194426718,1.3939106151341534,-0.1520816052569993,0.5773502691896257,H1,563,dU(class),moefrags,3,0,1
27,-0.7076053979782366,-0.6370029884899164,0.38448566993030775,0.19804438311738012,-1.1851813903612425,0.18181805407299093,-0.4453729264468984,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,-0.6090468578052339,0.543686420769442,-0.483896431160561,4.790570569920298,0.5773502691896257,H1,24,dU,moefrags,3,0,0
30,-0.06164042505130337,-0.6750701670240492,0.9419463156315747,0.9437402734745842,0.15422505397943076,-0.5742763521873113,0.4069490197853598,0.06213697660011978,-0.5891945850628274,0.893895575967301,-0.6090468578052339,-0.5592405194426718,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M1,16,dU(class),moefrags,5,1,1
31,-0.929782554075995,-0.6607949750737494,-1.3047492936653506,-0.9215254948927025,0.6616910355617772,1.33306994034562,1.1038920808997157,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M1,19,dU,moefrags,3,0,0
32,0.6602759205138032,-0.6227277965396166,-0.2729317705515496,-0.328471981478395,0.6615353912528398,-1.0738228128470424,0.7321494145569268,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,0.8305184426448999,-0.9268828337045417,1.3939106151341534,1.4954691198020997,0.5773502691896257,M2,27,dE(class),moefrags,4,0,1
33,0.8560240355970627,-0.6132110019060834,1.096497404435582,0.3171487387763747,0.513514645524543,-1.0738228128470424,-0.7937982061625386,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,5.149214333918345,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,M2,29,dE,moefrags,4,0,1
35,0.24356408207651897,-0.736929332142015,1.3633389385006085,1.5359530506548926,1.1296425622186694,1.1758110602892284,1.3299329448818586,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,-0.6090468578052339,-0.19159820518080184,-0.483896431160561,8.085672008505641,0.5773502691896257,M2,3,dU,moefrags,3,0,1
37,0.30746678135338334,1.9182563706137477,1.012254186345491,0.6234582158582053,0.8028174807865347,0.432981889836206,0.5458503143856906,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,-0.6090468578052339,0.17604410908106818,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M4,561,dE,moefrags,3,0,1
39,-1.9829184530826196,-0.6560365777569828,-0.4084315537903493,-0.5095541860072639,0.8261286719679786,2.228449517458751,1.8446171406276692,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M4,20,dU,moefrags,3,0,0
40,0.4560718447026422,1.7659876564772166,-0.4310762802202654,-0.683504665548695,-0.4187206547690055,0.394711674788384,-0.22997700269400015,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.5592405194426718,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRD,529,dE(class),moefrags,4,0,1
41,-0.7429948070572477,0.16716615804363893,0.060790713870029364,0.029313512753720947,-0.6975775937525841,0.2623819020983712,-0.37833819292012866,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,0.8305184426448999,0.17604410908106818,1.3939106151341534,-0.1520816052569993,0.5773502691896257,OPRD,193,dE,moefrags,4,0,0
42,1.1571909047521085,-0.5799022206887172,-1.393454886057646,-0.9919040468885982,-0.4187206547690055,-0.4813156375445621,-0.6014920381669183,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRD,36,dU(class),moefrags,6,0,1
43,-1.1889384782190666,-0.5656270287384174,0.5967884263738985,0.5726424660551847,-0.2488458353041205,0.38503268421125064,0.03728302333218632,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,-0.6090468578052339,0.17604410908106818,-0.483896431160561,4.790570569920298,0.5773502691896257,OPRD,39,dU,moefrags,3,0,0
44,0.8747185135462094,-0.5894190153222504,0.09830835743852001,-0.3435227683299741,0.5492712375666933,0.9462740865199865,1.1116804810587673,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.5592405194426718,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRK,34,dE(class),moefrags,5,1,1
46,0.5504959464042448,1.2663559382167235,1.4096111290726976,1.3814643542868883,0.810421012470849,0.34698326411229974,1.1184345958858652,0.06213697660011978,-0.5891945850628274,0.04644671767226717,-0.6090468578052339,-0.5592405194426718,1.3939106151341534,-0.1520816052569993,0.5773502691896257,OPRK,424,dU(class),moefrags,3,0,1
48,1.0208743461770378,1.8849475893963814,-1.2025337605017092,-0.8469023012786271,-1.9380272808258263,-1.2157197820256307,-1.8086810614313171,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,OPRM,554,dE(class),moefrags,4,0,1
49,-1.2516277447521975,-0.37529113606775344,0.13908345024253818,-0.5893999205285313,-0.7985471672866253,-0.5219994616304104,-1.295471137901703,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,0.8305184426448999,0.9113287350313118,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRM,79,dE,moefrags,3,0,0
50,1.0799866033240324,1.8373636162287155,-0.8949596231596197,-0.7128593602411473,-1.9380272808258263,-1.0443172283586104,-1.5907843241267785,0.06213697660011978,-0.5891945850628274,0.893895575967301,0.8305184426448999,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRM,544,dU(class),moefrags,4,0,1
51,-0.4689207980059199,-0.7036205509246488,-0.003917305033552679,0.33819218997196854,-0.49080515330473956,-0.44186200314442087,-0.541360828867789,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,-0.6090468578052339,0.17604410908106818,-0.483896431160561,6.438121283446542,0.5773502691896257,OPRM,10,dU,moefrags,3,0,0
52,1.216881326912294,-0.4609422877695522,0.8707521304298927,0.7487974804750162,1.4520656360432163,0.4709377692683809,1.5104643306621057,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,5HT1B,61,dE(class),ef,5,1,1
53,-0.8196409294232059,-0.6274861938563832,1.4229944778379482,2.1772557104104324,1.3574202005339626,0.6807871609505608,1.750167877953594,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,0.8305184426448999,0.17604410908106818,1.3939106151341534,-0.1520816052569993,0.5773502691896257,5HT1B,26,dE,ef,4,1,0
54,1.263746002899203,0.8809257555586288,1.5209877451379523,1.2291209299811483,1.4520656360432163,0.8173722544733601,1.0509940485236704,0.06213697660011978,1.6972321629421747,1.741344437228406,-0.6090468578052339,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT1B,343,dU(class),ef,4,0,1
56,1.1296412229095731,1.8326052189119488,0.08079707199440221,-0.16495447989702808,-0.44387999412211954,-0.25946972030705806,0.005239857739157933,0.06213697660011978,-0.5891945850628274,0.893895575967301,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,5HT2B,543,dE(class),ef,4,0,1
57,-0.7449029895287663,1.7755044511107496,0.33180011746447086,-0.06975234667305634,0.07807325989850368,0.20981802357909546,0.14854215791533978,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,0.8305184426448999,0.543686420769442,1.3939106151341534,-0.1520816052569993,0.5773502691896257,5HT2B,531,dE,ef,3,0,0
59,-1.1996024106845857,-0.6512781804402162,0.07805363646318039,0.05217869872914175,0.5372189153842337,-0.019995869539083527,0.5530306332041605,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT2B,21,dU,ef,3,0,0
61,-0.6524965171736075,1.76122925916045,0.6215097827787877,-0.17805654620303832,0.5806711969252022,-1.3415544545839246,-1.3012539850565141,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,0.8305184426448999,0.543686420769442,3.2717176614288674,-0.1520816052569993,0.5773502691896257,5HT2C,528,dE,ef,3,0,0
62,1.2500047098243796,1.9182563706137477,0.05911353414702806,0.21348140437913798,-0.25650312571356193,-0.16382997498430357,-0.1254323393594837,0.06213697660011978,-0.5891945850628274,0.893895575967301,-0.6090468578052339,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT2C,561,dU(class),ef,3,0,1
64,0.5871654080639005,-0.6465197831234496,-0.26559216131949,0.0792551464892015,-1.5075351538294657,-0.3404278032676244,-0.889885714850458,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,-0.6090468578052339,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,A2A,22,dE(class),ef,5,0,1
65,-0.6345519882456859,1.951565151831114,-0.07395879441515771,-0.21510141845561623,-0.8238526791732975,-1.484316090301031,-1.2363593653540652,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,-0.6090468578052339,-0.5592405194426718,5.149524707723582,-0.1520816052569993,0.5773502691896257,A2A,568,dE,ef,3,0,0
66,-0.23922987601657106,-0.6560365777569828,0.9742011016894745,0.5780533496366967,1.2548888720365154,-0.28836001507624753,0.08392902182912963,0.06213697660011978,-0.5891945850628274,1.3176200065978536,-0.6090468578052339,-0.5592405194426718,-0.483896431160561,-0.1520816052569993,0.5773502691896257,A2A,20,dU(class),ef,5,0,1
67,-0.7117025179482552,-0.21350562729768904,0.9736069787910827,0.7975175044429722,1.025699427201829,-0.28836001507624753,-0.26667800457279917,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,0.8305184426448999,0.17604410908106818,-0.483896431160561,-0.1520816052569993,0.5773502691896257,A2A,113,dU,ef,3,0,0
68,0.9670569384965236,-0.6607949750737494,-0.7884800894336594,-0.7587441086868845,0.09367653787101278,-1.5558545631583809,-0.6806270148999732,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,A2C,19,dE(class),ef,6,1,1
69,-0.5400136811093791,-0.4799758770366186,0.11196831424171026,0.7310680143341022,0.15883492865750723,-1.0836673833961294,-0.3036943078874551,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,-0.6090468578052339,0.9113287350313118,-0.483896431160561,-0.1520816052569993,0.5773502691896257,A2C,57,dE,ef,3,1,0
71,-0.5281220402207885,-0.6607949750737494,-0.006963889338748814,0.1673282351640629,-0.11772408082084435,-1.2927185613884813,-0.9781272762493017,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,A2C,19,dU,ef,3,1,0
72,0.9087079543381363,-0.4466670958192524,1.8358059207130777,1.7411211714078805,1.0139416260348844,0.41232297886698316,0.8518314596920212,0.06213697660011978,-0.5891945850628274,0.04644671767226717,0.8305184426448999,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,Beta 2,64,dE(class),ef,4,1,1
73,-0.9310673652164189,-0.7036205509246488,1.0036622926599768,1.4121878734456046,0.8211324384522973,0.2701159613533076,0.800728897772711,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,Beta 2,10,dE,ef,3,0,0
74,0.6197948524708897,0.057723019758007144,1.3777003986112848,0.742143208564573,0.6317466576845491,1.7926332874559756,1.4710243695775436,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,2.270083743095034,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,Beta 2,170,dU(class),ef,4,1,1
76,1.1361299950246921,1.9468067545143473,-1.1761350782780242,-1.2783345975823643,-0.4196627124283643,0.029544241967836747,-0.10737575505824168,0.06213697660011978,-0.5891945850628274,0.893895575967301,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,H1,567,dE(class),ef,3,0,1
77,-0.8005971731862551,-0.665553372390516,0.49667701354393085,0.997139044424145,-0.5564099335052302,0.9596741118297398,0.2369473378826333,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,H1,18,dE,ef,3,0,0
78,1.1851579122872926,1.8326052189119488,0.2706872725751332,0.8036996841530747,-0.6096298554092654,0.4318866195705652,-0.294727044112995,0.06213697660011978,-0.5891945850628274,0.4701711453367486,2.270083743095034,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,H1,543,dU(class),ef,3,0,1
79,-0.6699271216453591,-0.6988621536078822,0.0021067115673549163,0.029589304728458648,-0.20908850613836202,0.9453089287234799,0.27869564933953506,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,-0.6090468578052339,1.278971049293182,-0.483896431160561,-0.1520816052569993,0.5773502691896257,H1,11,dU,ef,4,0,0
82,0.9194713407030435,-0.7036205509246488,0.6736667119608508,0.9472223722705847,0.184376914936254,-0.5742763521873113,0.16921678140345575,0.06213697660011978,-0.5891945850628274,0.893895575967301,-0.6090468578052339,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M1,10,dU(class),ef,5,1,1
83,-0.929782554075995,-0.6607949750737494,-1.3047492936653506,-0.9215254948927025,0.6616910355617772,1.33306994034562,1.1038920808997157,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M1,19,dU,ef,3,0,0
84,0.6966122829889045,-0.4942510689869184,-0.2129146441223609,0.012550595920778803,0.6665108892602589,-1.0738228128470424,0.0712829334376946,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,3.709649043545168,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M2,54,dE(class),ef,3,0,1
87,-0.4565437840198358,-0.6607949750737494,-1.2681766707447895,-1.2669802608292473,0.33958257827618477,0.05021153262179205,0.34541124495511166,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M2,19,dU,ef,3,0,0
89,0.30746678135338334,1.9182563706137477,1.012254186345491,0.6234582158582053,0.8028174807865347,0.432981889836206,0.5458503143856906,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,-0.6090468578052339,0.17604410908106818,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M4,561,dE,ef,3,0,1
91,-1.731204916434448,1.74695406721015,-0.4084315537903493,-0.24102414692515248,0.8028174807865347,2.228449517458751,1.6723660053535783,0.06213697660011978,1.6972321629421747,-1.2247265742193902,-0.6090468578052339,1.646613363555052,-0.483896431160561,-0.1520816052569993,0.5773502691896257,M4,525,dU,ef,4,0,0
92,1.0514647477185766,-0.43715030118571924,-1.3375616786729705,-1.227447146054097,-0.4187206547690055,0.394711674788384,-0.10084557671735911,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRD,66,dE(class),ef,5,0,1
94,0.9432641395997837,0.9523017153101279,-1.2223403813254463,-1.0249640706314702,-0.4187206547690055,-0.4813156375445621,-0.7438607249657667,0.06213697660011978,-0.5891945850628274,0.04644671767226717,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,OPRD,358,dU(class),ef,4,1,1
95,-0.8094385772562838,-0.6560365777569828,-1.6607290341200378,-1.5406961523189504,-0.6712424742827758,0.2623819020983712,-0.14181437322287993,0.06213697660011978,-0.5891945850628274,0.04644671767226717,-0.6090468578052339,0.543686420769442,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRD,20,dU,ef,6,0,0
96,0.8441276361486928,-0.6703117697072826,-1.0400128539059625,-0.7674230329348775,0.5492712375666933,0.9462740865199865,0.8350943387226277,0.06213697660011978,-0.5891945850628274,0.04644671767226717,2.270083743095034,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,OPRK,17,dE(class),ef,3,1,1
97,-1.3895165314783646,1.7659876564772166,1.8625020052761465,1.5560177230426468,1.314587936289453,-0.2674173640844682,0.7852978124714941,0.06213697660011978,-0.5891945850628274,-1.2247265742193902,-0.6090468578052339,1.278971049293182,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRK,529,dE,ef,3,1,0
98,-0.022206240159846548,-0.5370766448378178,1.2429764570901678,1.894992990024038,0.47162597490296715,0.34698326411229974,1.0914377452291864,0.06213697660011978,-0.5891945850628274,0.4701711453367486,-0.6090468578052339,-0.5592405194426718,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRK,45,dU(class),ef,3,0,1
99,-1.018401212846793,0.4431532024161017,-0.9402742531947356,-0.873694161875689,0.452076870504658,1.1210415058391159,0.8090820413102288,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,-0.6090468578052339,1.278971049293182,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRK,251,dU,ef,5,0,0
100,0.9789533379448936,1.6708197101418845,-0.07249296660846928,-0.4704627153283337,-0.48971141924234524,-1.15461557567084,-1.413227982877071,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,OPRM,509,dE(class),ef,3,0,1
101,-1.221011171131872,1.903981178663448,0.13836246749575995,-0.39168379526120706,-0.7985471672866253,-0.49621699055608276,-1.2220672159064379,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,0.8305184426448999,0.543686420769442,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRM,558,dE,ef,4,0,0
102,0.9562935521316163,-0.5418350421545844,-0.8949596231596197,-0.8249701591320909,-1.9380272808258263,-1.7190421026421208,-1.7266724225807406,0.06213697660011978,-0.5891945850628274,0.4701711453367486,0.8305184426448999,-0.9268828337045417,1.3939106151341534,-0.1520816052569993,0.5773502691896257,OPRM,44,dU(class),ef,3,0,1
103,-1.2754490950076136,-0.6560365777569828,-1.1644639478772008,-1.091569528745492,-2.25854153591749,-0.49621699055608276,-1.391654203243797,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,-0.6090468578052339,1.278971049293182,-0.483896431160561,-0.1520816052569993,0.5773502691896257,OPRM,20,dU,ef,3,0,0
104,1.2248124184965332,0.057723019758007144,0.8707521304298927,1.1913205510569995,1.4520656360432163,0.4709377692683809,1.0680583355841236,0.06213697660011978,-0.5891945850628274,0.893895575967301,0.8305184426448999,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT1B,170,dE(class),gh,4,0,1
105,0.16982543973574227,-0.5656270287384174,1.2643497848668241,1.6495423206924136,1.3574202005339626,0.11288806664278554,1.3645236721889427,0.06213697660011978,-0.5891945850628274,-0.8010021435888379,3.709649043545168,-0.5592405194426718,3.2717176614288674,-0.1520816052569993,0.5773502691896257,5HT1B,39,dE,gh,4,1,1
106,1.196693612904388,-0.15640485949648983,1.5209877451379523,1.5470635931658,1.4520656360432163,0.7873853253038059,1.2628003101882106,0.06213697660011978,1.6972321629421747,1.741344437228406,-0.6090468578052339,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT1B,125,dU(class),gh,4,0,1
109,-0.15471785433535049,0.5192875594843673,1.1582404091860012,1.523004355679404,1.8271153018424562,0.17417376787464187,0.7736680348146112,0.06213697660011978,-0.5891945850628274,1.3176200065978536,0.8305184426448999,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT2B,267,dE,gh,3,0,1
112,0.7003287181765754,1.9182563706137477,0.2610612641562291,0.3357230036906269,0.11774764703120923,-0.3771924033331189,-0.3308147783049254,0.06213697660011978,-0.5891945850628274,0.04644671767226717,0.8305184426448999,-0.5592405194426718,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT2C,561,dE(class),gh,3,0,1
114,1.169295729118814,1.8326052189119488,0.05911353414702806,-0.14131762085637686,-0.25650312571356193,-0.6465322299918016,-0.7485550788130586,0.06213697660011978,-0.5891945850628274,0.893895575967301,-0.6090468578052339,-0.9268828337045417,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT2C,543,dU(class),gh,3,0,1
115,-0.7246648347871992,-0.3990831226515864,-1.3437564325592686,-1.1411676894384788,-2.285061866995056,-1.0970904690785952,-1.7553579617973327,0.06213697660011978,-0.5891945850628274,-0.3772777129582853,-0.6090468578052339,0.9113287350313118,-0.483896431160561,-0.1520816052569993,0.5773502691896257,5HT2C,74,dU,gh,3,0,0
