,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,quality,quality_pred
0,0.14030448333811332,0.24125633924541082,1.0506513348587565,1.369824227020458,1.3271538389949389,0.40490749807065335,0.7534760418774932,0.14002800840280047,-0.5773502691896258,0.7301893737020578,0.0,-0.6580482086601718,0.0,0.0,0.31046021028253296,5HT1B,15,0,1
1,0.09056717198026763,0.25958312864897576,0.00037108499087578094,-0.47434363729457873,0.22577078453948268,0.3246464762932521,0.486403770779728,0.14002800840280047,-0.5773502691896258,-0.15799419057082256,0.0,-0.2669795583946307,0.0,0.0,0.31046021028253296,5HT1B,443,0,1
2,1.1711751153739764,0.26446456320973843,1.07988881957997,1.3804386151123804,1.3271538389949389,-0.04678201904176313,0.3553611841603042,0.14002800840280047,1.7320508075688774,1.6183729410835803,0.0,-1.049116858925713,0.0,0.0,0.31046021028253296,5HT1B,557,0,1
5,-1.2236665152416866,0.2414276176510516,0.4180801173595904,0.8181483883703468,0.1816678487101321,0.14448110819541904,0.2197698986295898,0.14002800840280047,1.7320508075688774,-1.4902695416431067,0.0,1.6883636901955938,0.0,0.0,0.31046021028253296,5HT2B,19,0,0
8,0.5918142972474015,0.2416417156581026,-0.09827643409116707,-0.0584250629871821,-0.27940036013391817,-1.2535420570273874,-0.18104083676719193,0.14002800840280047,-0.5773502691896258,0.7301893737020578,0.0,-0.2669795583946307,0.0,0.0,0.31046021028253296,5HT2C,24,0,1
9,0.2428085056279311,0.2623235831392285,-0.05832444308578638,-0.3798226156606099,0.010526102981002492,-1.3753046309372368,-1.3846705445148315,0.14002800840280047,-0.5773502691896258,-0.6020859742615838,0.0,0.12408909187091022,0.0,0.0,0.31046021028253296,5HT2C,507,0,1
10,1.175278809846865,0.264593022013969,0.004261739298786164,0.054377574873361874,-0.7556139905048708,-0.2156827291240611,-0.6042204726898551,0.14002800840280047,-0.5773502691896258,0.7301893737020578,0.0,-1.049116858925713,0.0,0.0,0.31046021028253296,5HT2C,560,0,1
11,-0.5613958140337606,0.24378269572861253,-1.2249254128800957,-1.0367051220132506,-2.492430235447979,-1.1280988802372378,-2.0886484243495063,0.14002800840280047,-0.5773502691896258,-0.6020859742615838,0.0,0.9062263896645119,0.0,0.0,0.31046021028253296,5HT2C,74,0,0
12,0.9073829294707475,0.26455020241255883,0.8349510269182104,0.786830792344641,1.0898188356521643,-0.9621679921287393,0.020080337347147575,0.14002800840280047,-0.5773502691896258,0.28609759001129625,0.0,-0.6580482086601718,0.0,0.0,0.31046021028253296,A2A,559,0,1
13,0.8791565097119395,0.25465887448680297,0.5246422089059293,-0.3286227833098147,-0.17050421420829237,0.7247878021109556,0.0578243039382029,0.14002800840280047,-0.5773502691896258,-1.0461777579523452,0.0,-1.049116858925713,0.0,0.0,0.31046021028253296,A2A,328,0,1
