,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
0,-0.08655345434947284,0.2938654481725244,0.7703222523574658,0.4340511213302813,-0.33926672193525853,0.010534377484593167,-0.9079806238800429,0.0,-0.457495710997814,1.48774691432169,-0.8905635565617211,-0.7411458194126523,0.0,0.0,5HT1B,245,dE(class),rec_ef,4,0,0
1,-1.0260467795141188,1.3272307225362308,-1.3031343909193696,-1.3390146830872556,-0.967163626938885,-0.05224985147507176,-0.5916461703635301,0.0,-0.457495710997814,-0.6464003836442056,1.1228844843604313,0.3394032249583081,0.0,0.0,5HT1B,471,dE,rec_ef,3,0,0
2,1.3415399867792202,-0.6800584608516768,0.4249699320446025,0.15844412171720917,-0.8143843211763541,-0.3528137381033366,-1.0469009866376127,0.0,-0.457495710997814,0.4206732672061211,1.1228844843604313,-1.1013288350433994,0.0,0.0,5HT1B,32,dU(class),rec_ef,5,0,0
3,-1.50389039557567,-0.8126584296859576,-1.0796572006559408,-0.9300765945401664,-1.5523795833439429,-0.1267422616708064,-1.1492475222274314,0.0,-0.457495710997814,-0.6464003836442056,-0.8905635565617211,1.0597692562198024,0.0,0.0,5HT1B,3,dU,rec_ef,5,1,0
4,1.1463764928490001,1.5832858347679457,1.0130840033299187,1.1146982117123774,0.5331226544774006,0.0537922013523851,0.9894353905952014,0.0,-0.457495710997814,0.9542100888965266,1.1228844843604313,-1.1013288350433994,0.0,0.0,5HT2B,527,dE(class),rec_ef,3,0,1
5,-1.5998594806151387,-0.7532170643464524,-2.0509375883791643,-1.7889007409950564,-2.2063070707299035,-0.5545448827720252,-1.8150363875389346,0.0,2.185812841434,-1.179937209069369,-0.8905635565617211,1.4199522718505495,0.0,0.0,5HT2B,16,dE,rec_ef,3,0,0
6,1.3550575253888988,-0.8126584296859576,-0.49619509924094224,-0.38267481261669184,0.5331226544774006,-1.1536637040297095,-0.9129921591836622,0.0,-0.457495710997814,0.4206732672061211,1.1228844843604313,-1.1013288350433994,0.0,0.0,5HT2B,3,dU(class),rec_ef,6,1,0
7,-1.2197848956227186,-0.7394998261911819,0.3583572221609185,-0.4158114178735843,-0.06471493607035884,-0.6305127980159764,-1.3913909260666648,0.0,2.185812841434,-1.179937209069369,-0.8905635565617211,1.4199522718505495,0.0,0.0,5HT2B,19,dU,rec_ef,3,0,0
8,0.6323091031232083,1.6564444382627213,0.2692789952638731,0.0006093004523006212,-0.9809966310756699,-0.9042917141334316,-1.1911797652518865,0.0,-0.457495710997814,0.4206732672061211,1.1228844843604313,-0.7411458194126523,0.0,0.0,5HT2C,543,dE(class),rec_ef,3,0,0
9,-1.6138160714806506,-0.7577894770648759,-0.21290741161632415,-0.5115075494416662,-2.3802122896057516,-0.34955654328308144,-1.708285545364476,0.0,2.185812841434,-1.179937209069369,-0.8905635565617211,1.4199522718505495,0.0,0.0,5HT2C,15,dE,rec_ef,3,0,0
10,1.3024890081674545,-0.616044682793748,-0.016179168006442812,0.8100098324931061,-0.9809966310756699,-0.9042917141334316,-0.8993701089626333,0.0,-0.457495710997814,1.48774691432169,1.1228844843604313,-1.1013288350433994,0.0,0.0,5HT2C,46,dU(class),rec_ef,5,0,0
11,-0.6122161973299018,-0.7394998261911819,-1.3720947575223834,-1.4407793200532137,0.2531363104175723,1.1521706485856802,0.9652563891370011,0.0,2.185812841434,-1.179937209069369,-0.8905635565617211,1.4199522718505495,0.0,0.0,5HT2C,19,dU,rec_ef,3,0,1
12,0.8076440327229248,-0.8035136042491107,-2.0658578773983347,-1.7971393725239717,-1.1420498118366305,0.5629990575503672,-0.08316166956367048,0.0,-0.457495710997814,-0.6464003836442056,1.1228844843604313,-0.3809628037819051,0.0,0.0,A2A,5,dE(class),rec_ef,5,1,0
13,-0.6226570057636434,-0.6571963972595594,0.9021382567835723,1.3699203587718474,1.6103303858527376,0.5067522612960347,0.9909832105083988,0.0,-0.457495710997814,-0.6464003836442056,-0.8905635565617211,1.0597692562198024,0.0,0.0,A2A,37,dE,rec_ef,3,1,1
14,0.3832324593923756,1.537561707583711,1.1967219497538775,1.434079304010553,1.3323305020082625,0.14267679136699749,0.33974213341549964,0.0,-0.457495710997814,0.9542100888965266,-0.8905635565617211,-0.7411458194126523,0.0,0.0,A2A,517,dU(class),rec_ef,3,0,0
15,-0.3844136820618058,-0.7349274134727585,-1.1106217739402753,-1.0769574561909545,0.6575758626805981,0.3737200970731897,1.2308120190189205,0.0,2.185812841434,-1.179937209069369,-0.8905635565617211,1.4199522718505495,0.0,0.0,A2A,20,dU,rec_ef,3,1,1
16,1.2898725640343078,1.7478926926311908,0.9673955059753844,1.227867891516631,0.3454644495982142,-0.5546838324529021,0.0630529478648928,0.0,-0.457495710997814,1.48774691432169,-0.8905635565617211,-1.1013288350433994,0.0,0.0,A2C,563,dE(class),rec_ef,3,0,0
17,-0.514278947005662,-0.4514378249305027,1.3179127849750338,1.852823779445965,0.6404944440067999,-0.07094918336281973,0.7934717433510511,0.0,-0.457495710997814,-0.6464003836442056,-0.8905635565617211,0.6995862405890552,0.0,0.0,A2C,82,dE,rec_ef,3,1,1
18,0.9036747981559337,-0.7166377625990645,-0.3935863651685706,-0.4498778747640224,0.7630119371626894,1.256484586766809,1.0540617326380832,0.0,-0.457495710997814,2.021283739746853,-0.8905635565617211,-0.7411458194126523,0.0,0.0,A2C,24,dU(class),rec_ef,5,0,1
19,-0.5449565318289711,-0.5245964284252784,0.5070751200042268,0.5349568090759658,0.7630119371626894,0.5987544051580806,1.52682546373812,0.0,-0.457495710997814,0.4206732672061211,-0.8905635565617211,0.3394032249583081,0.0,0.0,A2C,66,dU,rec_ef,4,1,1
20,1.246415923131247,-0.6114722700753246,0.7933860664829404,0.6414353938057731,-0.27354087258486565,-1.3697867980866272,-1.2893396186213766,0.0,-0.457495710997814,0.4206732672061211,1.1228844843604313,-1.1013288350433994,0.0,0.0,Beta 2,47,dE(class),rec_ef,5,1,0
21,-0.9301730187192114,-0.6892032862885237,0.13794768343811023,0.5539527155076281,-2.2364883022614555,-0.23472269711109184,-1.257174103394663,0.0,-0.457495710997814,-1.179937209069369,-0.8905635565617211,1.0597692562198024,0.0,0.0,Beta 2,30,dE,rec_ef,3,0,0
22,0.3965049586204459,1.5832858347679457,0.23392221377122388,0.39640008693750867,-2.221670954452919,-0.822000724294655,-1.081546568479246,0.0,-0.457495710997814,2.021283739746853,-0.8905635565617211,-0.7411458194126523,0.0,0.0,Beta 2,527,dU(class),rec_ef,3,0,0
23,-0.8137148284075129,-0.634334333667442,-1.746476088022362,-1.869000194588816,-0.5916214775819338,-0.23472269711109184,-0.2467165596248313,0.0,-0.457495710997814,-0.6464003836442056,-0.8905635565617211,1.0597692562198024,0.0,0.0,Beta 2,42,dU,rec_ef,3,0,0
24,1.4780970136912972,0.40360335341468795,-1.0707528850184467,-1.1142966507614818,-0.4848225213837342,0.16892940947275673,-0.38798773280854826,0.0,-0.457495710997814,0.4206732672061211,1.1228844843604313,-0.7411458194126523,0.0,0.0,H1,269,dE(class),rec_ef,4,0,0
